name,address,phone,lat,lng,category2,category3,dataset,chain,nems_code,Nbhd,update_date
IL MERCATO,11-55 BYWARD MARKET SQUARE,NA,45.42762756,-75.69246674,fast food,regular,old,0,314,Byward Market,2018-07-06
Il Mercato,"55 ByWard Market Square, Ottawa K1N 1K1",+1 (613) 860-9444,45.4270455,-75.6921516,restaurant,regular,new,0,0,Byward Market,2021-11-11
Il Negozio Nicastro,"1355 Wellington Street West, Ottawa K1Y 3C2",+1 (613) 729-9100,45.3983638889,-75.7387,restaurant,regular,new,0,0,Island Park - Wellington Village,2021-11-11
il Perugino Caffè & Bar,"277 Dalhousie St, Ottawa, ON K1N 7E5",NA,45.4301133,-75.6920154,restaurant,nightlife,old,0,0,Byward Market,2018-06-01
Il Vicolo,"118 Clarence Street, Ottawa, ON K1N 5P6",NA,45.4293441,-75.6919861,restaurant,nightlife,old,0,0,Byward Market,2018-07-10
IMILIO'S PIZZA,110 BEARBROOK ROAD,NA,45.43175507,-75.56539917,restaurant,regular,old,0,0,Blackburn Hamlet,2018-07-06
IMILIO'S PIZZERIA,4-110 BEARBROOK ROAD,NA,45.43196106,-75.5655365,fast food,regular,old,0,12,Blackburn Hamlet,2018-07-06
India Curry And Kebab House,"39 Clarence Street, Ottawa, ON K1N 5P4",NA,45.4286317,-75.6943645,restaurant,regular,old,0,0,Byward Market,2018-07-10
Indian Flavors,"523 Gladstone Avenue, Ottawa, ON K1R 5N9",NA,45.4101824,-75.6988408,fast food,regular,old,0,0,Centretown,2018-07-10
Industria Brasserie,"225 Marché Way, Unit 107, Ottawa K1S 5H6",+1 (613) 695-1200,45.400068,-75.684611,restaurant,regular,new,0,0,Glebe - Dows Lake,2021-11-11
Industria Italian Brasserie,"225 Voie du Marché, Ottawa, ON K1S 5J3",NA,45.4001259,-75.6846612,restaurant,nightlife,old,0,0,Glebe - Dows Lake,2018-07-10
INTERNATIONAL RESTAURANT,1385 WOODROFFE AVENUE,NA,45.34997177,-75.75719452,restaurant,regular,old,0,0,Cityview - Crestview - Meadowlands,2018-07-06
Ironstone Grill - Marshes Golf Club,"Marshes Golf Club, 320 Terry Fox Drive, Ottawa K2K 3L1",+1 (613) 271-3370,45.3522388889,-75.9117194444,restaurant,regular,new,0,0,Brookside - Briarbrook - Morgan's Grant,2021-11-11
ISABELLA PIZZA,118 ISABELLA STREET,NA,45.409935,-75.68831635,fast food,regular,old,0,290,Glebe - Dows Lake,2018-07-06
Ivan's Meat & Deli,"1496 Stittsville Main Street, Ottawa K2S 0R8",+1 (613) 435-7679,45.2589722222,-75.9215166667,restaurant,regular,new,0,0,Stittsville,2021-11-11
IYARA FAMILY DINER,1027 TERON ROAD,NA,45.33002472,-75.90079498,restaurant,regular,old,0,0,Beaverbrook,2018-07-06
Izakaya Shingen,"201 Bank Street, Ottawa, ON K2P 1W7",NA,45.4176306,-75.6980494,restaurant,nightlife,old,0,0,Centretown,2018-07-10
J N Pizza Restaurant & Sports Bar,"1663 Cyrville Road, Ottawa K1B 3L7",+1 (613) 745-3377,45.418153,-75.609224,restaurant,regular,new,0,0,Pineview,2021-11-11
J.M. WALKLEY RESTAURANT,1432 WALKLEY ROAD,NA,45.37448502,-75.65312958,restaurant,regular,old,0,0,Ledbury - Heron Gate - Ridgemont,2018-07-06
J.T.'s Fries,"10 Lynhar Road, Ottawa K2H 5V1",NA,45.32663,-75.819109,restaurant,regular,new,0,0,Bells Corners East,2021-11-11
Jabberwocky Bar,"315 Somerset St W, Ottawa, ON K2P 0J8",NA,45.4161695,-75.6949351,restaurant,nightlife,old,0,0,Centretown,2018-06-01
Jack's Chip Wagon,"408 Rideau Street, Ottawa K1N 5Z1",+1 (613) 818-1180,45.430287,-75.681764,restaurant,regular,new,0,0,Sandy Hill,2021-11-11
Jack Astor's Bar & Grill,"310 W Hunt Club Rd, Ottawa, ON K2E 0B7",NA,45.3391641,-75.7129043,restaurant,nightlife,old,0,0,Hunt Club South Industrial,2018-06-01
Jade Yi's Kitchen,"1023 Provincial Police Lane, Kanata K2K 1R2",+1 (613) 592-2711,45.330482,-75.9002843,restaurant,regular,new,0,0,Beaverbrook,2021-11-11
Jasmine Garden,"340 Laurier Avenue West, Ottawa K1P 5N7",+1 (613) 233-9999,45.4184,-75.6998666667,restaurant,regular,new,0,0,Centretown,2021-11-11
JIMMY THE GREEK,100 BAYSHORE DRIVE,NA,45.34798431,-75.80566406,fast food,regular,old,1,214,Bayshore - Belltown,2018-06-28
JIMMY THE GREEK,1200 ST LAURENT BOULEVARD,NA,45.42285156,-75.63844299,fast food,regular,old,1,214,Overbrook - McArthur,2018-06-28
JIMMY THE GREEK,2121 CARLING AVENU E,NA,45.37282562,-75.76839447,fast food,regular,old,1,214,Laurentian,2018-06-28
JIMMY THE GREEK,240 SPARKS STREET,NA,45.42066193,-75.7019043,fast food,regular,old,1,214,Centretown,2018-06-28
JM Walkley,"1432 Walkley Road, Ottawa K1V 6P5",+1 (613) 523-5944,45.3745295,-75.6529912,restaurant,regular,new,0,0,Ledbury - Heron Gate - Ridgemont,2021-11-11
JN RESTAURANT,1663 CYRVILLE ROAD,NA,45.41806412,-75.60803223,restaurant,regular,old,0,0,Pineview,2018-07-06
JO-JO'S PIZZERIA,C7-5373 FERNBANK ROAD,NA,45.27372742,-75.87068176,fast food,regular,old,0,164,Stittsville,2018-06-28
Joe’s Pizza & Subs,"1577 Laperriere Avenue, Ottawa, ON K1Z 7T3",NA,45.3767571,-75.7457459,restaurant,regular,old,0,0,Carlington,2018-07-10
John Juan,"1091 Saint Laurent Boulevard, Ottawa, ON K1K 3B1",NA,45.4263489,-75.6380468,restaurant,nightlife,old,0,0,Overbrook - McArthur,2018-07-10
John Juan Burger & Burrito,"1091 St. Laurent Boulevard, Unit 2, Ottawa K1K 3B1 3B1",+1 (613) 745-9696,45.4265888889,-75.6379916667,restaurant,regular,new,0,0,Overbrook - McArthur,2021-11-11
JoJo CoCo,"499 Terry Fox Drive, Ottawa, ON K2T 1H7",NA,45.3107677,-75.9206954,fast food,regular,old,0,0,Kanata Lakes - Arcardia,2018-07-26
Jolly Hog,"2021 Carp Road, Ottawa K0A 1L0",+1 (613) 299-3570,45.273649,-75.947533,restaurant,regular,new,0,0,Stittsville,2021-11-11
Jonny Canuck's Bar & Grill,"4768 Bank St, Gloucester, ON K1T 0K8",NA,45.3184396,-75.594002,restaurant,nightlife,old,1,0,Findlay Creek,2018-06-01
JUGO JUICE,1200 ST LAURENT BOULEVARD,NA,45.42141724,-75.63811493,fast food,regular,old,0,416,Overbrook - McArthur,2018-07-06
Jugo Juice,"Bayshore Shopping Centre, 100 Bayshore Drive,  Ottawa K2B 8C1",+1 (613) 829-7491,45.347524,-75.806904,restaurant,regular,new,0,0,Bayshore - Belltown,2021-11-11
Juluca’s,"None 613 Longfields Dr Unit 107, Ottawa",+1 (613) 440-7770,45.284146,-75.74512,restaurant,regular,new,0,0,Old Barrhaven East,2021-11-11
Jumbo Pizza,"2609 Laurier Street, Clarence-Rockland K4K 1A2",+1 (613) 446-1291,45.5437555556,-75.2979805556,restaurant,regular,new,0,0,(None),2021-11-11
JUMBO RESTAURANT,2672 INNES ROAD,NA,45.43244171,-75.56195068,fast food,regular,old,1,358,Blackburn Hamlet,2018-07-06
JUMBO RESTAURANT,2668B INNES ROAD,NA,45.43244171,-75.56243134,restaurant,regular,old,1,0,Blackburn Hamlet,2018-07-06
Just Shawarma,"1110 Carp Road, Unit 145, Stittsville K2S 1B9",+1 (613) 435-5660,45.2684731,-75.9422112,restaurant,regular,new,0,0,Stittsville,2021-11-11
K Pho K Fans,"1430 Prince Of Wales Drive, Ottawa K2C 1N4",+1 (613) 695-6868,45.368758,-75.702738,restaurant,regular,new,0,0,Carleton Heights - Rideauview,2021-11-11
Kaashi Food Centre,"802 Somerset Street West, Ottawa K1R 6R5",+1 (613) 234-7226,45.409359,-75.710652,restaurant,regular,new,0,0,West Centretown,2021-11-11
Kabab Prince,"374 Dalhousie Street, Ottawa, ON K1N 5X4",+1 (613) 695-1199,45.427471,-75.690103,restaurant,regular,new,0,0,Byward Market,2021-11-11
KABOB KABOB,111 ALBERT STREET,NA,45.42160797,-75.69746399,fast food,regular,old,0,77,Centretown,2018-07-06
Kaffine 199,"199 Bank Street, Ottawa K2P",+1 (613) 234-9797,45.417584,-75.698266,restaurant,regular,new,0,0,Centretown,2021-11-11
Kaguya Kitchen,"1792 Bank St, Ottawa, ON K1V 7Y6",NA,45.3723063,-75.6646557,restaurant,nightlife,old,0,0,Billings Bridge - Alta Vista,2018-07-10
Kal's Place,"5507 Hazeldean Road, Ottawa K2S 0P5",+1 (613) 831-8585,45.2894055556,-75.9033194444,restaurant,regular,new,0,0,Stittsville,2021-11-11
KAL'S PLACE,5517-4 HAZELDEAN ROAD,NA,45.28927994,-75.90303802,restaurant,regular,old,0,0,Stittsville,2018-07-06
Kallisto,"2950 Bank Street, Unit 7, Ottawa K1T 1N8",+1 (613) 260-2111,45.3466222222,-75.6261277778,restaurant,regular,new,0,0,Hunt Club Upper -Blossom Park - Timbermill,2021-11-11
KALLISTO GREEK RESTAURANT,2950-7 BANK STREET,NA,45.34653091,-75.62609863,restaurant,regular,old,0,0,Hunt Club Upper -Blossom Park - Timbermill,2018-07-06
Kanata Golf & Country Club,"7000 Campeau Drive, Ottawa, ON K2T 0A3",+1 (613) 592-1095,45.314848,-75.914823,restaurant,regular,new,0,0,Kanata Lakes - Arcardia,2021-11-11
Kanata Noodle House,"Terry Fox Shopping Centre, 500 Hazeldean Road, Suite 112-113, Ottawa K2L 2B5",+1 (613) 831-1121,45.2932777778,-75.893975,restaurant,regular,new,0,0,Glen Cairn - Kanata South Business Park,2021-11-11
KARARA INDIAN TAKEOUT,105-4100 STRANDHERD DRIVE,NA,45.2602005,-75.76847076,fast food,regular,old,1,244,Old Barrhaven East,2018-06-28
KARARA INDIAN TAKEOUT,1600 MERIVALE ROAD,NA,45.34896469,-75.73327637,fast food,regular,old,1,244,Cityview - Crestview - Meadowlands,2018-06-28
KARARA INDIAN TAKEOUT,"200 Vanguard Drive, Orleans, ON, K4A1A1",NA,45.4577627,-75.4875053,fast food,regular,old,1,244,Portobello South,2018-06-28
KARARA INDIAN TAKEOUT,474 HAZELDEAN ROAD,NA,45.29701614,-75.88822937,fast food,regular,old,1,244,Glen Cairn - Kanata South Business Park,2018-06-28
Karara: The Indian Takeout,"4100 Strandherd Drive, Ottawa K2J 0V2",+1 (613) 627-2772,45.2601194444,-75.7684388889,restaurant,regular,new,0,0,Old Barrhaven East,2021-11-11
Karina's Pub,"668 Cartier Street, Casselman K0A 1M0",+1 (613) 764-5608,45.31343,-75.087462,restaurant,regular,new,0,0,(None),2021-11-11
Kasa All Season Grill,"790 Somerset Street W, Ottawa, ON K1R 6R1",NA,45.4096854,-75.7100071,restaurant,nightlife,old,0,0,West Centretown,2018-07-10
Kat & Kraken,"330 Elgin Street, Ottawa, ON K2P 1M5",NA,45.4159778,-75.6889807,restaurant,nightlife,old,0,0,Centretown,2018-07-26
Kava,"410 Bank Street, Ottawa, ON K2P 1Y6",NA,45.4125842,-75.6942046,restaurant,regular,old,0,0,Centretown,2018-07-10
KC’s Country Inn,"984 Burton Road, Prescott and Russell United Counties, ON K0A 3H0",NA,45.3313918,-75.3475049,restaurant,regular,old,0,0,(None),2018-07-26
Kebob Kebob,"111 Albert Street, Ottawa K1A 1M5",+1 (613) 563-2246,45.421579,-75.69688,restaurant,regular,new,0,0,Centretown,2021-11-11
Keg Restaurant,"376 Hunt Club Rd, Ottawa, ON K1V 1C1",NA,45.3385149,-75.6821176,restaurant,regular,old,0,0,Hunt Club - Ottawa Airport,2018-07-10
Kelsey's,"75 Marketplace Avenue, Ottawa K2J 5G4",+1 (613) 843-0662,45.2701083333,-75.7420194444,restaurant,regular,new,0,0,Chapman Mills,2021-11-11
Kelseys Original Roadhouse,"130 Earl Grey Dr, Kanata, ON K2T 1B6",NA,45.3088082,-75.9138073,restaurant,nightlife,old,1,0,Kanata Lakes - Arcardia,2018-06-01
Kelseys Original Roadhouse,"1910 St Laurent Blvd, Ottawa, ON K1G 1A4",NA,45.3994126,-75.6238443,restaurant,nightlife,old,1,0,Elmvale - Canterbury,2018-06-01
Kelseys Original Roadhouse,"2206 Bank Street, Ottawa, ON K1V 1J6, Canada",NA,45.356758,-75.653093,restaurant,nightlife,old,1,0,South Keys - Greenboro West,2018-06-01
Kelseys Original Roadhouse,"4444 Innes Rd, Orléans, ON K4A 4C5",NA,45.4608954,-75.486445,restaurant,nightlife,old,1,0,Portobello South,2018-06-01
Kelseys Original Roadhouse,"75 Marketplace Avenue, Nepean, ON K2J 5G4",NA,45.2699582,-75.7432482,restaurant,nightlife,old,1,0,Chapman Mills,2018-06-01
KENSON KAFE,225B METCALFE STREET,NA,45.41751862,-75.6926651,restaurant,regular,old,0,0,Centretown,2018-07-06
KETTLEMAN'S BAGEL CO.,2177 CARLING AVENUE,NA,45.370201109999996,-75.77105713,fast food,regular,old,1,184,Carlingwood West - Glabar Park - McKellar Heights,2018-06-28
KETTLEMAN'S BAGEL CO.,"6-197 Trainyards Dr, Ottawa, ON K1G 0Z1",NA,45.4117156,-75.6383432,fast food,regular,old,1,184,East Industrial,2018-06-28
KFC,100 BAYSHORE DRIVE,NA,45.3475914,-75.80555725,fast food,regular,old,1,224,Bayshore - Belltown,2018-06-28
KFC,110 PLACE D'ORLEANS DRIVE,NA,45.47814941,-75.5163269,fast food,regular,old,1,224,Convent Glen - Orléans Woods,2018-06-28
KFC,1200 ST LAURENT BOULEVARD,NA,45.42290878,-75.63833618,fast food,regular,old,1,224,Overbrook - McArthur,2018-06-28
KFC,1677 BANK STREET,NA,45.37612534,-75.66592407,fast food,regular,old,1,224,Billings Bridge - Alta Vista,2018-06-28
KFC,1943 BASELINE ROAD,NA,45.3527565,-75.76067352,fast food,regular,old,1,224,Braemar Park - Bel Air Heights - Copeland Park,2018-06-28
KFC,"2015 Robertson Rd, Nepean, K2H 5Y7",NA,45.3246,-75.8278,fast food,regular,new,1,0,Bells Corners East,2021-11-11
KFC,"258 Rue Notre-Dame, Gatineau, J8P 1K4",NA,45.4824,-75.6464,fast food,regular,new,1,0,(None),2021-11-11
KFC,"2670 Alta Vista Drive, Ottawa, K1V 7T4",NA,45.3735022,-75.6658696,fast food,regular,new,1,0,Billings Bridge - Alta Vista,2021-11-11
KFC,"340 Hunt Club Road W, Ottawa, K2E 6T6",NA,45.3374,-75.7159,fast food,regular,new,1,0,Hunt Club South Industrial,2021-11-11
KFC,"347 Boul St-Joseph, Hull, J8Y 3Z3",NA,45.4422,-75.7336,fast food,regular,new,1,0,(None),2021-11-11
KFC,50 RIDEAU STREET,NA,45.42443085,-75.69023895,fast food,regular,old,1,224,Sandy Hill,2018-06-28
Khao Yum,"5562 Manotick Main Street, Unit C, Ottawa K4M 1A2",+1 (613) 692-8588,45.2240138889,-75.6832055556,restaurant,regular,new,0,0,Manotick,2021-11-11
Kiko Sushi Bar,"349 Preston Street, Unit B, Ottawa K1S 4M6",+1 (613) 695-3143,45.401627,-75.709896,restaurant,regular,new,0,0,West Centretown,2021-11-11
KIKO SUSHI BAR,349B PRESTON STREET,NA,45.4019165,-75.7099762,restaurant,regular,old,0,0,West Centretown,2018-07-06
KIM'S RESTAURANT,1766 CARLING AVENUE,NA,45.37745667,-75.75344849,restaurant,regular,old,0,0,Carlingwood West - Glabar Park - McKellar Heights,2018-07-06
King's Pizza & Greek,"311 Bank Street, Ottawa K2P 0R2",+1 (613) 237-3737,45.414814,-75.694426000000007,restaurant,regular,new,0,0,Centretown,2021-11-11
Kinki,"41 York St, Ottawa, ON K1N 5S7",NA,45.4282487,-75.6937622,restaurant,nightlife,old,0,0,Byward Market,2018-06-01
Korean Palace,"610 Somerset Street West, Ottawa K1R 5K4",+1 (613) 321-3911,45.4120861111,-75.7042611111,restaurant,regular,new,0,0,Centretown,2021-11-11
KOREAN PALACE RESTAURANT,610B SOMERSET STREET WEST,NA,45.41213608,-75.70398712,restaurant,regular,old,0,0,Centretown,2018-07-06
Kothu Rotti,"408 Dalhousie Street, Ottawa K1N 9J9",+1 (613) 680-7812,45.4265685,-75.6893053,restaurant,regular,new,0,0,Sandy Hill,2021-11-11
KOZY NEST RESTAURANT,2520 ST JOSEPH BOULEVARD,NA,45.47026825,-75.52644348,restaurant,regular,old,0,0,Orléans Village - Chateauneuf,2018-07-06
KS on the Keys,"1029 Daze Street, Ottawa, ON K1V 2G3",NA,45.3533241,-75.6521012,restaurant,regular,old,1,0,South Keys - Greenboro West,2018-07-10
KS on the Keys,"1029 Dazé Street, Ottawa K1V 2G3",+1 (613) 521-0498,45.3531027778,-75.6520222222,restaurant,regular,new,1,0,South Keys - Greenboro West,2021-11-11
Kuidaore,"420 Preston St, Ottawa, ON K1S 4N2",NA,45.400346,-75.7096239,restaurant,nightlife,old,0,0,West Centretown,2018-06-01
Kungfu Bistro,1110 Carp Road #150 K2S 0T2 1B9,+1 (613) 831-6808,45.2686388889,-75.9423,restaurant,regular,new,0,0,Stittsville,2021-11-11
Kyoto Sushi,"132 Bank St, Ottawa, ON K1P 5N7",NA,45.4191128,-75.6997904,restaurant,regular,old,0,0,Centretown,2018-07-10
La Bottega Nicastro,"64 George Street, Ottawa K1N 5V9",+1 (613) 789-7575,45.426964,-75.692051,restaurant,regular,new,0,0,Byward Market,2021-11-11
La Brioche,"866 Bank Street, Ottawa K1S 3W2",+1 (613) 565-0002,45.4010472222,-75.6873638889,restaurant,regular,new,0,0,Glebe - Dows Lake,2021-11-11
La Catrina Churro Dessert Bar,"105B Clarence Street, Ottawa, ON K1N 5P5",NA,45.4294686,-75.6923985,fast food,coffee shop,old,0,0,Byward Market,2018-07-26
La Cocina Loca,"1079 Wellington St W, Ottawa K1Y 2Y3",+1 (613) 798-9292,45.4034203,-75.7251871,restaurant,regular,new,0,0,Hintonburg - Mechanicsville,2021-11-11
La Crémière,"Bayshore Shopping Centre, 100 Bayshore Drive,  Ottawa K2B 8C1",+1 (613) 726-8863,45.3470236,-75.8068072,restaurant,regular,new,0,0,Bayshore - Belltown,2021-11-11
LA CUCINA,"5547 Hazeldean Rd, Stittsville, ON K2S 0P5",NA,45.2880471,-75.9050447,restaurant,regular,old,0,0,Stittsville,2018-07-06
La Cucina Ristorante,"474 Hazeldean Road, Ottawa K2L 4E5",+1 (613) 836-1811,45.2973527778,-75.8880305556,restaurant,regular,new,0,0,Glen Cairn - Kanata South Business Park,2021-11-11
LA GRAND PITA,1309 CARLING AVENUE,NA,45.38709259,-75.7355423,fast food,regular,old,0,422,Civic Hospital-Central Park,2018-07-06
La Maison - The House,"191 Somerset Street East, Ottawa K1N 6V1",+1 (613) 565-9585,45.422457,-75.679632,restaurant,regular,new,0,0,Sandy Hill,2021-11-11
La Noodle,"1383 Clyde Avenue, Ottawa, ON K2G 3H7",NA,45.3597207,-75.738109,restaurant,regular,old,1,0,Skyline - Fisher Heights,2018-07-10
La Noodle,"179 George Street, Ottawa, ON K1N 1J8",NA,45.4290087,-75.6878022,restaurant,regular,old,1,0,Byward Market,2018-07-10
La Noodle,"790 Kanata Avenue, Ottawa",+1 (613) 599-0880,45.310359,-75.90929,restaurant,regular,new,1,0,Kanata Lakes - Arcardia,2021-11-11
La Piazza,"5530 Manotick Main Street, Ottawa K4M 1A2",+1 (613) 692-2587,45.2256444444,-75.6854388889,restaurant,regular,new,0,0,Manotick,2021-11-11
LA PIAZZA,5530-3 MANOTICK MAIN STREET,NA,45.22571945,-75.68531036,restaurant,regular,old,0,0,Manotick,2018-07-06
LA PORTO A CASA,3500-6 FALLOWFIELD ROAD,NA,45.29333115,-75.74184418,restaurant,regular,old,0,0,Old Barrhaven West,2018-07-06
La Porto A Casa,"Barrhaven Crossing, 3500 Fallowfield Road, Ottawa K2J 4B3",+1 (613) 843-0825,45.293725,-75.741675,restaurant,regular,new,0,0,Old Barrhaven West,2021-11-11
La Teranga,"332 Wilbrod Street, Ottawa, ON K1N 6M5",NA,45.4276885,-75.6798158,restaurant,regular,old,0,0,Sandy Hill,2018-07-10
La Terrasse - Fairmont Château Laurier,"Fairmont Château Laurier, 1 Rideau Street, Ottawa K1N 8S7",Not Available,45.4250732,-75.6948637,restaurant,regular,new,0,0,Byward Market,2021-11-11
La Tropiqua,"1292 Wellington Street West, Ottawa K1Y 3A9",+1 (613) 695-2256,45.398825,-75.735578,restaurant,regular,new,0,0,Island Park - Wellington Village,2021-11-11
Lakeside Mediterranean,"155 Bridge Street, Carleton Place K7C 2V6",+1 (613) 253-8333,45.140134,-76.146251,restaurant,regular,new,0,0,(None),2021-11-11
LAPOINTE FISH,1831 ROBERTSON ROAD,NA,45.32831955,-75.81929779,restaurant,regular,old,0,0,Bells Corners East,2018-07-06
Lapointe Seafood Grill,"55 York Street, Ottawa K1N 9B7",+1 (613) 241-6221,45.428262,-75.692897,restaurant,regular,new,0,0,Byward Market,2021-11-11
LAPOINTES FISH MARKET,46 BYWARD MARKET SQUARE,NA,45.42747116,-75.69283295,restaurant,regular,old,0,0,Byward Market,2018-07-06
LAPOINTES FRESH FISH CAFE,55 YORK STREET,NA,45.42832184,-75.69284821,restaurant,regular,old,0,0,Byward Market,2018-07-06
Latin Bistro,"1121 Meadowlands Drive East, Ottawa K2C 0K5",+1 (613) 510-1202,45.3627583333,-75.7118527778,restaurant,regular,new,0,0,Parkwood Hills - Stewart Farm,2021-11-11
Laurier Social House,"244 Laurier Avenue East, Ottawa K1N 6P7",+1 (613) 680-3999,45.4260533,-75.6811268,restaurant,regular,new,0,0,Sandy Hill,2021-11-11
Law & Orders,"13694 Highway 7, Carleton Place K7C 3P1",+1 (613) 253-5558,45.1456216,-76.1975083,restaurant,regular,new,0,0,(None),2021-11-11
Layalina,"3059 Carling Avenue, Unit B, Ottawa K2B 7K4",+1 (613) 255-3555,45.355385,-75.807247,restaurant,regular,new,0,0,Bayshore - Belltown,2021-11-11
Laziza Pizza,"1756 Bantree Street, Ottawa K1B 3WR",+1 (613) 749-9992,45.407529,-75.618273,restaurant,regular,new,0,0,East Industrial,2021-11-11
LAZIZA PIZZA,4-1756 BANTREE STREET,NA,45.40743256,-75.61833954,fast food,regular,old,0,312,East Industrial,2018-07-06
Le Bac À Frites,"65-85 University Private, Ottawa, ON K1N 7K4",NA,45.4231416,-75.6841433,restaurant,regular,old,0,0,Sandy Hill,2018-07-10
Le Café,"National Arts Centre, 53 Elgin Street, Ottawa K1P 5W1",+1 (613) 594-5127,45.423285,-75.694699,restaurant,regular,new,0,0,Centretown,2021-11-11
LE CORDON BLEU,453 LAURIER AVENUE EAST,NA,45.42915344,-75.67467499,restaurant,regular,old,0,0,Sandy Hill,2018-07-06
Le Michel Ange,"35 Laurel Street, Ottawa, ON K1Y 2E7",NA,45.4052269,-75.7172853,restaurant,regular,old,0,0,Hintonburg - Mechanicsville,2018-07-10
Le Mien Craft Noodle,"43 William Street, Ottawa, ON K1N 6Z9",NA,45.4278057,-75.6921065,restaurant,regular,old,0,0,Byward Market,2018-07-10
Le Monde Cafe,"Sun Life Financial Center, 50 O'Connor Street, Ottawa K1P 5E1",+1 (613) 236-6697,45.4206666667,-75.699225,restaurant,regular,new,0,0,Centretown,2021-11-11
Le Moulin de Provence K.D,"30 Metcalfe Street, Ottawa, ON K1P 5L4",NA,45.4223318,-75.6972065,fast food,coffee shop,old,0,0,Centretown,2018-07-26
Le Muffin Plus,"World Exchange Plaza, 111 Albert Street, Ottawa K1P 1A4",+1 (613) 232-0416,45.42165,-75.6964504,restaurant,regular,new,0,0,Centretown,2021-11-11
Le Roi Pasteries & Bakery,"1729 Bank Street, Ottawa K1V 7Z5",+1 (613) 521-5455,45.3743083333,-75.6648944444,restaurant,regular,new,0,0,Billings Bridge - Alta Vista,2021-11-11
Leisure Cafe,"Ray Friel Recreation Complex, Main Floor, 1585 Tenth Line, Ottawa K1E 3E8",+1 (613) 830-2747,45.471971,-75.493103,restaurant,regular,new,0,0,Fallingbrook,2021-11-11
Lemon Grass Thai Food,"1055 Somerset Street West, Ottawa K1Y 3C4",+1 (613) 729-3282,45.4067583333,-75.719925,restaurant,regular,new,0,0,Hintonburg - Mechanicsville,2021-11-11
Level One,"14 Waller St, Ottawa, ON K1N 9C4",NA,45.4270474,-75.6887529,restaurant,nightlife,old,0,0,Sandy Hill,2018-06-01
Lexington,"344 Richmond Road, Ottawa, ON K1Z 5C6",NA,45.3918246,-75.7541501,restaurant,nightlife,old,0,0,Laurentian,2018-07-26
Lieutenant's Pump,"361 Elgin Street, Ottawa, ON K2P 1M9, Canada",NA,45.41519,-75.687979,restaurant,nightlife,old,0,0,Centretown,2018-06-01
LIFE OF PIE,1095 BANK STREET,NA,45.39413071,-75.68315887,fast food,regular,old,0,252,Old Ottawa South,2018-07-06
