name,address,phone,lat,lng,category2,category3,dataset,Chain,Update date,NEMS Code,num_name,name_word,check,n
ROCKIN JOHNNY'S DINER,486 Hazeldean Road,NA,45.29645538,-75.88928223,restaurant,regular,old,1,20180629,NA,486 HAZELDEAN,ROCKIN,TRUE,2
Romeo's Kebab House,"1580 Merivale Road, Ottawa K2G 4B5",+1 (613) 225-6440,45.35153889,-75.73444444,Restaurant,Dine Out,new,NA,NA,NA,1580 MERIVALE,ROMEO,TRUE,2
ROMEO DONAIR & PIZZA,1580 MERIVALE ROAD,NA,45.35178757,-75.73470306,fast food,regular,old,0,20180706,300,1580 MERIVALE,ROMEO,TRUE,2
Royal Treasure,"774 Somerset Street West, Ottawa K1R 6R1",+1 (613) 237-8827,45.41000833,-75.70951944,Restaurant,Dine Out,new,NA,NA,NA,774 SOMERSET,ROYAL,TRUE,2
ROYAL TREASURE RESTAURANT,774 SOMERSET STREET WEST,NA,45.40988541,-75.70951843,restaurant,regular,old,0,20180706,NA,774 SOMERSET,ROYAL,TRUE,2
101’s Grill,"1125 Colonel By Drive, Ottawa, ON K1S 5B6",NA,45.3874739,-75.6959848,restaurant,regular,old,0,20180710,NA,1125 COLONEL,S,TRUE,2
101s,"Carleton University, Oasis - Residence Commons, 1125 Colonel By Drive, Lower Level, Ottawa K1S 5B6",+1 (613) 520-2600,45.387115,-75.696618,Restaurant,Dine Out,new,NA,NA,NA,1125 COLONEL,S,TRUE,2
S&G Fries & Burgers,"1845 Carling Avenue, Ottawa K2A 1E4",+1 (613) 729-2129,45.377452,-75.756402,Restaurant,Dine Out,new,NA,NA,NA,1845 CARLING,S,TRUE,2
S&G FRIES AND BURGERS,1845 CARLING AVENUE,NA,45.37681198,-75.75596619,fast food,regular,old,0,20180706,424,1845 CARLING,S,TRUE,2
SACHI'S CAFE BISTRO,2445 ST LAURENT BOULEVARD,NA,45.38130569,-75.62611389,fast food,regular,old,1,20180628,233,2445 ST,SACHI,TRUE,2
Sachi's Café Bistro,"2445 St. Laurent Boulevard, Ottawa K1G 4J8",+1 (613) 249-0049,45.38147222,-75.62637222,Restaurant,Dine Out,new,NA,NA,NA,2445 ST,SACHI,TRUE,2
Saigon Phở,"232 Bank Street, Ottawa K2P 2N2",+1 (613) 232-0888,45.41666667,-75.69750278,Restaurant,Dine Out,new,NA,NA,NA,232 BANK,SAIGON,TRUE,2
SAIGON PHO,232 BANK STREET,NA,45.41674423,-75.69766998,restaurant,regular,old,0,20180706,NA,232 BANK,SAIGON,TRUE,2
Saigon,"85 Clarence Street, Ottawa K1N 7B5",+1 (613) 789-7934,45.42918333,-75.69290833,Restaurant,Dine Out,new,NA,NA,NA,85 CLARENCE,SAIGON,TRUE,2
SAIGON RESTAURANT,85 CLARENCE STREET,NA,45.42919922,-75.69306946,restaurant,regular,old,0,20180706,NA,85 CLARENCE,SAIGON,TRUE,2
SAMMY'S PIZZARIA,2808 DUNROBIN ROAD,NA,45.42316055,-76.02079773,restaurant,regular,old,0,20180706,NA,2808 DUNROBIN,SAMMY,TRUE,2
Sammy's Pizzeria Restaurant,"2808 Dunrobin Road, Dunrobin K0A 1T0",+1 (613) 832-1267,45.422898,-76.021109,Restaurant,Dine Out,new,NA,NA,NA,2808 DUNROBIN,SAMMY,TRUE,2
Scotty's Corner Diner,"2006 Robertson Road, Nepean K2H 1A5",+1 (613) 695-2222,45.323419,-75.826585,Restaurant,Dine Out,new,NA,NA,NA,2006 ROBERTSON,SCOTTY,TRUE,2
Scotty’s Corner Diner,"2006 Robertson Road, Ottawa, ON K2H 1A5",NA,45.3238551,-75.8271577,restaurant,regular,old,0,20180710,NA,2006 ROBERTSON,SCOTTY,TRUE,2
SEA KING SHARK FIN SEAFOOD,1558 MERIVALE ROAD,NA,45.3531189,-75.73537445,restaurant,regular,old,0,20180706,NA,1558 MERIVALE,SEA,TRUE,2
Sea King Shark Fin Seafood Restaurant,"1558 Merivale Road, Ottawa K2G 3J9",+1 (613) 228-8819,45.35306667,-75.73540556,Restaurant,Dine Out,new,NA,NA,NA,1558 MERIVALE,SEA,TRUE,2
Second Cup,"3838 Innes Road
Orléans, ON, K1W 0C8",NA,45.4522275,-75.5126743,Fast Food,Coffee Shop,new,NA,NA,NA,3838 INNES,SECOND,TRUE,2
Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,3838 Innes Road K1W 0C8,+1 (613) 834-9818: +1 (613) 837-7878,45.45223105,-75.51252691,Restaurant,Dine Out,new,NA,NA,NA,3838 INNES,SECOND,TRUE,2
SECOND CUP,"85 University Private #110, Ottawa, ON K1N 6N5",NA,45.4225565,-75.6833275,fast food,coffee shop,old,1,20180628,447,85 UNIVERSITY,SECOND,TRUE,2
Second Cup,"Chartwells, The University of Ottawa, 85 University Private, Room 110
Ottawa, ON, K1N 6N5",NA,45.4231064,-75.6831329,Fast Food,Coffee Shop,new,NA,NA,NA,85 UNIVERSITY,SECOND,TRUE,2
Semsem,"2430 Bank Street, Ottawa, ON K1V 0T7",NA,45.353778,-75.649062,restaurant,regular,old,0,20180710,NA,2430 BANK,SEMSEM,TRUE,2
SemSem Coffee Shop,"2430 Bank Street, Ottawa K1V 0T7",+1 (613) 733-5736,45.35,-75.65,Restaurant,Dine Out,new,NA,NA,NA,2430 BANK,SEMSEM,TRUE,2
Shack's Kitchen & Catering,2786 Lancaster Road,+1 (613) 523-2221,45.394909,-75.605546,Restaurant,Dine Out,new,NA,NA,NA,2786 LANCASTER,SHACK,TRUE,2
Shack’s Kitchen & Catering,"2786 Lancaster Road, Ottawa, ON K1B 4S4",NA,45.3945962,-75.6054865,restaurant,regular,old,0,20180710,NA,2786 LANCASTER,SHACK,TRUE,2
SHAFALI BAZAAR,308 DALHOUSIE STREET,NA,45.42928314,-75.69166565,fast food,regular,old,1,20180628,367,308 DALHOUSIE,SHAFALI,TRUE,2
Shafali Restaurant,"308 Dalhousie Street, Ottawa K1N 7E5",+1 (613) 789-9188,45.42934167,-75.69159722,Restaurant,Dine Out,new,NA,NA,NA,308 DALHOUSIE,SHAFALI,TRUE,2
SHAKEY'S DELI,111 ALBERT STREET,NA,45.4216423,-75.69739532,fast food,regular,old,0,20180706,331,111 ALBERT,SHAKEY,TRUE,2
Shakey's Homestyle Cuisine & Deli,111 Albert Street K1P 1A5,+1 (613) 234-2244,45.42,-75.7,Restaurant,Dine Out,new,NA,NA,0,111 ALBERT,SHAKEY,TRUE,2
SHANGHAI 360,50 RIDEAU STREET,NA,45.42485046,-75.6897049,fast food,regular,old,1,20180628,263,50 RIDEAU,SHANGHAI,TRUE,2
Shanghai 360,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",+1 (613) 695-6388,45.4255824,-75.692568,Restaurant,Dine Out,new,NA,NA,NA,50 RIDEAU,SHANGHAI,TRUE,2
SHAWARMA KITCHEN,110 PLACE D'ORLEANS DRIVE,NA,45.47868347,-75.51504517,fast food,regular,old,0,20180706,168,110 PLACE,SHAWARMA,TRUE,2
Shawarma Kitchen,"Place d'Orléans, 110 Place d'Orleans Drive, Second Floor, Ottawa K1C 2L9",+1 (613) 424-7266,45.47810278,-75.51661667,Restaurant,Dine Out,new,NA,NA,NA,110 PLACE,SHAWARMA,TRUE,2
SHAWARMA HEAVEN,129 RIOCAN AVENUE,NA,45.26927567,-75.73908997,fast food,regular,old,0,20180706,277,129 RIOCAN,SHAWARMA,TRUE,2
Shawarma Heaven,"Barrhaven Town Centre, 129 Riocan Avenue, Ottawa K2J 5G3",+1 (613) 825-2333,45.26926667,-75.73911389,Restaurant,Dine Out,new,NA,NA,NA,129 RIOCAN,SHAWARMA,TRUE,2
SHAWARMA SPOT,2277 RIVERSIDE DRIVE,NA,45.38549423,-75.67940521,fast food,regular,old,0,20180706,460,2277 RIVERSIDE,SHAWARMA,TRUE,2
Shawarma Spot,"Billings Bridge Shopping Centre, 2277 Riverside Drive, Second Floor, Ottawa K1H 7X6",+1 (613) 733-2833,45.385325,-75.677359,Restaurant,Dine Out,new,NA,NA,NA,2277 RIVERSIDE,SHAWARMA,TRUE,2
SHAWARMA KING RESTAURANT,395 BANK STREET,NA,45.41334915,-75.69450378,restaurant,regular,old,0,20180706,NA,395 BANK,SHAWARMA,TRUE,2
Shawarma King,"395 Bank Street, Ottawa K2P 1Y3",+1 (613) 233-2226,45.413349,-75.694507,Restaurant,Dine Out,new,NA,NA,231,395 BANK,SHAWARMA,TRUE,2
SHERWOOD MARKET & DELI,111 SHERWOOD DRIVE,NA,45.39609146,-75.71335602,fast food,regular,old,0,20180706,286,111 SHERWOOD,SHERWOOD,TRUE,2
Sherwood Supermarket,"111 Sherwood Drive, Ottawa, ON K1Y 3V1",NA,45.3961984,-75.7133342,fast food,regular,old,0,20180710,NA,111 SHERWOOD,SHERWOOD,TRUE,2
SHISH KABAB HOUSE,1679 CARLING AVENUE,NA,45.37961197,-75.75030518,fast food,regular,old,0,20180706,247,1679 CARLING,SHISH,TRUE,2
Shish Kabob House,"1679 Carling Avenue, Ottawa K2A 1C4",+1 (613) 729-7770,45.3795,-75.75022222,Restaurant,Dine Out,new,NA,NA,NA,1679 CARLING,SHISH,TRUE,2
SILK ROAD KABAB HOUSE,1021 CYRVILLE ROAD,NA,45.42634201,-75.63646698,restaurant,regular,old,0,20180706,NA,1021 CYRVILLE,SILK,TRUE,2
Silk Road Kabob House,"1021 Cyrville Road, Ottawa K1J 7S3",+1 (613) 741-7888,45.42547,-75.636923,Restaurant,Dine Out,new,NA,NA,NA,1021 CYRVILLE,SILK,TRUE,2
SILLY BILLY'S,1980 OGILVIE ROAD,NA,45.43181992,-75.61000824,fast food,regular,old,0,20180706,251,1980 OGILVIE,SILLY,TRUE,2
Silly Billy's,"Gloucester Centre, 1980 Ogilvie Road, Ottawa K1J 9L3",+1 (613) 749-0147,45.43206111,-75.60975556,Restaurant,Dine Out,new,NA,NA,NA,1980 OGILVIE,SILLY,TRUE,2
SILVER DRAGON,1109 COBDEN ROAD,NA,45.35290146,-75.77806091,restaurant,regular,old,0,20180706,NA,1109 COBDEN,SILVER,TRUE,2
SILVER DRAGON CHINESE FOOD,1109 COBDEN ROAD,NA,45.35290527,-75.77805328,fast food,regular,old,0,20180706,203,1109 COBDEN,SILVER,TRUE,2
Silver Spoon,"1775 Carling Avenue, Ottawa K2A 1C9",+1 (613) 798-8088,45.37767,-75.754163,Restaurant,Dine Out,new,NA,NA,NA,1775 CARLING,SILVER,TRUE,2
SILVER SPOON THAI CUISINE,1775 CARLING AVENUE,NA,45.37757874,-75.75414276,restaurant,regular,old,0,20180706,NA,1775 CARLING,SILVER,TRUE,2
Sir John A,"284 Elgin Street, Ottawa K2P 1M3",+1 (613) 567-2746,45.417047,-75.689847,Restaurant,Dine Out,new,NA,NA,NA,284 ELGIN,SIR,TRUE,2
Sir John A Pub,"Mn 284 Elgin, Ottawa, ON K2P 1M3, Canada",NA,45.417067,-75.689789,restaurant,nightlife,old,0,201806,NA,284 ELGIN,SIR,TRUE,2
3 Sisters Bakeshop,"2211 Arch St, Ottawa K1G 2H5",+1 (613) 695-9122,45.387964,-75.6456,Restaurant,Dine Out,new,NA,NA,NA,2211 ARCH,SISTERS,TRUE,2
3 SISTERS CAFE,2211 ARCH STREET,NA,45.38980865,-75.63038635,fast food,regular,old,0,20180706,400,2211 ARCH,SISTERS,TRUE,2
SKELA BOSNIAN DELI,956 MERIVALE ROAD,NA,45.38157654,-75.73335266,fast food,regular,old,0,20180706,326,956 MERIVALE,SKELA,TRUE,2
Skela Foods,"956 Merivale Road, Ottawa K1Z 6A1",+1 (613) 321-6692,45.38158056,-75.73335278,Restaurant,Dine Out,new,NA,NA,NA,956 MERIVALE,SKELA,TRUE,2
SO-GOOD RESTAURANT,717 SOMERSET STREET WEST,NA,45.41070938,-75.70788574,restaurant,regular,old,0,20180706,NA,717 SOMERSET,SO,TRUE,2
So Good Restaurant,"717 Somerset Street West, Ottawa K1R 6P7",+1 (613) 233-0138,45.41063333,-75.70787778,Restaurant,Dine Out,new,NA,NA,NA,717 SOMERSET,SO,TRUE,2
Social Thai,"399 Bank Street, Ottawa K2P1Y3",+1 (613) 265-7373,45.413331,-75.694339,Restaurant,Dine Out,new,NA,NA,NA,399 BANK,SOCIAL,TRUE,2
SOCIAL THAI CUISINE & BAR,399 BANK STREET,NA,45.41326523,-75.69443512,restaurant,regular,old,0,20180706,NA,399 BANK,SOCIAL,TRUE,2
Som Tum,"260 Nepean Street, Ottawa K1R 5G3",+1 (613) 781-8424,45.41641111,-75.70015833,Restaurant,Dine Out,new,NA,NA,NA,260 NEPEAN,SOM,TRUE,2
SOM TUM THAI,260 NEPEAN STREET,NA,45.41630936,-75.70023346,restaurant,regular,old,0,20180706,NA,260 NEPEAN,SOM,TRUE,2
Sonny's Bar and Grill,"1119 Baxter Road, Ottawa K2C 1M1",+1 (613) 829-1920,45.350525,-75.78226389,Restaurant,Dine Out,new,NA,NA,NA,1119 BAXTER,SONNY,TRUE,2
Sonny’s Bar & Grill,"1119 Baxter Road, Ottawa, ON K2C 1M1",NA,45.351015,-75.782219,restaurant,nightlife,old,0,20180726,NA,1119 BAXTER,SONNY,TRUE,2
Soul Stone Restaurant,"2701 St Joseph Boulevard, Ottawa, ON K1C 1G4",NA,45.4724086,-75.5236039,restaurant,regular,old,0,20180726,NA,2701 ST,SOUL,TRUE,2
Soul Stone Sushi Grill & Bar,"2701 St. Joseph Boulevard, Suite 6 K1C1G4",+1 (613) 837-1668,45.47237,-75.523388,Restaurant,Dine Out,new,NA,NA,NA,2701 ST,SOUL,TRUE,2
Soup'er Sandwich,"2 Beaverbrook Road, Ottawa K2K 1L1",+1 (613) 591-3249,45.329119,-75.900849,Restaurant,Dine Out,new,NA,NA,NA,2 BEAVERBROOK,SOUP,TRUE,2
SOUP'R SANDWICH,2 BEAVERBROOK ROAD,NA,45.32897568,-75.90102386,fast food,regular,old,0,20180706,437,2 BEAVERBROOK,SOUP,TRUE,2
St Louis Bar & Grill,"399 Elgin Street, Ottawa, ON K2P 1M9, Canada",NA,45.414857,-75.687691,restaurant,nightlife,old,1,201806,NA,399 ELGIN,ST,TRUE,2
St. Louis Bar & Grill,"399 Elgin St Unit 2, Ottawa K2P 1M9",+1 (613) 231-1116,45.415012,-75.687776,Restaurant,Dine Out,new,NA,NA,NA,399 ELGIN,ST,TRUE,2
STELLA LUNA GELATO CAFE,1103 BANK STREET,NA,45.39391708,-75.68300629,fast food,regular,old,0,20180706,272,1103 BANK,STELLA,TRUE,2
Stella Luna Gelato Café,"1103 Bank Street, Ottawa K1S 3X4",+1 (613) 523-1116,45.39386667,-75.68315833,Restaurant,Dine Out,new,NA,NA,NA,1103 BANK,STELLA,TRUE,2
Stuffed,"912 St. Laurent Boulevard, Ottawa K1K 3B3",+1 (613) 749-1010,45.43129722,-75.64146389,Restaurant,Dine Out,new,NA,NA,NA,912 ST,STUFFED,TRUE,2
STUFFED BURGERS AND PIZZA,912 ST LAURENT BOULEVARD,NA,45.43122482,-75.64151764,fast food,regular,old,0,20180706,112,912 ST,STUFFED,TRUE,2
SUBWAY,240 CENTRUM BOULEVARD,NA,45.47939682,-75.5112915,fast food,regular,old,1,20180628,153,240 CENTRUM,SUBWAY,TRUE,2
Subway,"Orleans Towne Centre, 240 Centrum Blvd #103, Orleans, ON, K1E 3J4",NA,45.4795,-75.5113,Fast Food,Regular,new,NA,NA,NA,240 CENTRUM,SUBWAY,TRUE,2
Subway,"700 March Rd, Unit P, Kanata, ON, K2K 2V9",NA,45.3499,-75.9246,Fast Food,Regular,new,NA,NA,NA,700 MARCH,SUBWAY,TRUE,2
SUBWAY,P-700 MARCH ROAD,NA,45.34998703,-75.92481232,fast food,regular,old,1,20180628,153,700 MARCH,SUBWAY,TRUE,2
Subway,"911 Richmond Rd, Unit H, Ottawa, ON, K2A 0G8",NA,45.3781,-75.7744,Fast Food,Regular,new,NA,NA,NA,911 RICHMOND,SUBWAY,TRUE,2
SUBWAY,E-911 RICHMOND ROAD,NA,45.37831497,-75.77481842,fast food,regular,old,1,20180628,153,911 RICHMOND,SUBWAY,TRUE,2
Summerhays Bar & Grill,"1971 Baseline Road, Ottawa K2C 0C7",+1 (613) 228-6049,45.35230556,-75.76181667,Restaurant,Dine Out,new,NA,NA,NA,1971 BASELINE,SUMMERHAYS,TRUE,2
SUMMERHAYS GRILL,1971 BASELINE ROAD,NA,45.35231781,-75.7617569,restaurant,regular,old,0,20180706,NA,1971 BASELINE,SUMMERHAYS,TRUE,2
Sur-lie | French Restaurant Ottawa,"110 Murray Street, Ottawa K1N 5M6",+1 (613) 562-7244,45.4298799,-75.6928765,Restaurant,Dine Out,new,NA,NA,NA,110 MURRAY,SUR,TRUE,2
Sur Lie Restaurant,"110 Murray Street, Ottawa, ON K1N 5M6",NA,45.4298996,-75.6928209,restaurant,nightlife,old,0,20180710,NA,110 MURRAY,SUR,TRUE,2
SUSHI SHOP,140 SPARKS STREET,NA,45.42218399,-75.69882202,fast food,regular,old,1,20180628,102,140 SPARKS,SUSHI,TRUE,2
Sushi Shop Sparks,140 Sparks Street K1P 5B6 5B6,+1 (613) 235-8686,45.42231389,-75.69902778,Restaurant,Dine Out,new,NA,NA,NA,140 SPARKS,SUSHI,TRUE,2
168 Sushi Japan Buffet,"1651 Merivale Road, Ottawa K2G 3K2",+1 (613) 228-0168,45.3511,-75.73156667,Restaurant,Dine Out,new,NA,NA,NA,1651 MERIVALE,SUSHI,TRUE,2
168 SUSHI JAPANESE BUFFET,1651 MERIVALE ROAD,NA,45.35095596,-75.73196411,restaurant,regular,old,1,20180706,NA,1651 MERIVALE,SUSHI,TRUE,2
SuzyQ,"969 Wellington Street West, Ottawa K1Y 2Y1",+1 (613) 724-2451,45.40551389,-75.72341944,Restaurant,Dine Out,new,NA,NA,NA,969 WELLINGTON,SUZYQ,TRUE,2
SuzyQ Doughnuts,"969 Wellington Street W, Ottawa, ON K1Y 2Y1",NA,45.4062031,-75.7226611,fast food,coffee shop,old,0,20180726,NA,969 WELLINGTON,SUZYQ,TRUE,2
Sweet Basil,"1585 Bank Street, Ottawa K1H 7Z3",+1 (613) 731-8424,45.37896389,-75.66769444,Restaurant,Dine Out,new,NA,NA,NA,1585 BANK,SWEET,TRUE,2
SWEET BASIL THAI RESTAURANT,1585 BANK STREET,NA,45.37914276,-75.66754913,restaurant,regular,old,0,20180706,NA,1585 BANK,SWEET,TRUE,2
SWISS CHALET,"3775 Strandherd Dr, Nepean, ON K2J 4B1",NA,45.2689483,-75.7492842,restaurant,regular,old,1,20180629,NA,3775 STRANDHERD,SWISS,TRUE,2
Swiss Chalet Rotisserie & Grill,"3775 Strandherd Dr, Nepean, Ottawa K2J 4B1",+1 (613) 823-0656,45.26862778,-75.74947222,Restaurant,Dine Out,new,NA,NA,NA,3775 STRANDHERD,SWISS,TRUE,2
SWISS CHALET,"4290 Innes Rd, Orléans, ON K4A 5E6",NA,45.4583265,-75.4947994,restaurant,regular,old,1,20180629,NA,4290 INNES,SWISS,TRUE,2
SWISS CHALET ROTISSERIE,4290 INNES ROAD,NA,45.45882034,-75.49478149,restaurant,regular,old,0,20180706,NA,4290 INNES,SWISS,TRUE,2
Tai Ping,"3045 Carling Avenue, Ottawa K2A 4E2",+1 (613) 829-1748,45.35484722,-75.80647222,Restaurant,Dine Out,new,NA,NA,NA,3045 CARLING,TAI,TRUE,2
TAI PING RESTAURANT,3045 CARLING AVENUE,NA,45.3549881,-75.8065033,restaurant,regular,old,0,20180706,NA,3045 CARLING,TAI,TRUE,2
TAJ RESTAURANT,3009 CARLING AVENUE,NA,45.35529709,-75.80538177,restaurant,regular,old,0,20180706,NA,3009 CARLING,TAJ,TRUE,2
Taj Indian Cuisine,"3009 Carling Avenue, Ottawa K2B 8E8",+1 (613) 726-6955,45.35520556,-75.80530556,Restaurant,Dine Out,new,NA,NA,0,3009 CARLING,TAJ,TRUE,2
Taj Mahal,"925 Bank Street, Ottawa K1S 3W5",+1 (613) 234-1280,45.400075,-75.68657778,Restaurant,Dine Out,new,NA,NA,NA,925 BANK,TAJ,TRUE,2
TAJ MAHAL RESTAURANT,925 BANK STREET,NA,45.40004349,-75.68656921,restaurant,regular,old,0,20180706,NA,925 BANK,TAJ,TRUE,2
Tandori,"Billings Bridge Shopping Centre, 2277 Riverside Drive, Second Floor, Ottawa K1H 7X6",+1 (613) 249-9494,45.38549722,-75.67733056,Restaurant,Dine Out,new,NA,NA,NA,2277 RIVERSIDE,TANDORI,TRUE,2
TANDORI INDIAN CUISINE,2277 RIVERSIDE DRIVE,NA,45.38549805,-75.67940521,fast food,regular,old,0,20180706,208,2277 RIVERSIDE,TANDORI,TRUE,2
TASHA'S FINE FOOD,111 ALBERT STREET,NA,45.42160416,-75.69759369,fast food,regular,old,0,20180706,275,111 ALBERT,TASHA,TRUE,2
Tasha's Fine Foods,"111 Albert Steet, World Exchange Plaza food court, Ottawa, ON K1P 1A5",+1 (613) 238-2524,45.42131159,-75.69779915,Restaurant,Dine Out,new,NA,NA,NA,111 ALBERT,TASHA,TRUE,2
Teriyaki Experience,"Bayshore Shopping Centre, 100 Bayshore Drive, Ottawa K2B 8C1",+1 (613) 829-0092,45.3470236,-75.8068072,Restaurant,Dine Out,new,NA,NA,NA,100 BAYSHORE,TERIYAKI,TRUE,2
Teriyaki Experience,"100 Bayshore Road, Nepean, Ontario, Canada",NA,45.3470236,-75.8068072,Fast Food,Regular,new,NA,NA,120,100 BAYSHORE,TERIYAKI,TRUE,2
THAI GO,1309 CARLING AVENUE,NA,45.38703156,-75.73561096,fast food,regular,old,0,20180706,309,1309 CARLING,THAI,TRUE,2
Thai Go,"Westgate Shopping Centre, 1309 Carling Avenue, Ottawa K1Z 7L3",+1 (613) 761-6888,45.38701667,-75.73558056,Restaurant,Dine Out,new,NA,NA,NA,1309 CARLING,THAI,TRUE,2
Thai Flame,"1902 Robertson Road, Ottawa K2H 5B8",+1 (613) 695-9188,45.32614167,-75.82184722,Restaurant,Dine Out,new,NA,NA,NA,1902 ROBERTSON,THAI,TRUE,2
Thai Flame Restaurant,"1902 Robertson Road, Ottawa, ON K2H 5B8",NA,45.3260845,-75.8217529,restaurant,regular,old,0,20180710,NA,1902 ROBERTSON,THAI,TRUE,2
Thai Express,"2210 Bank street  Ottawa,  ON K1V  1J5",NA,45.3556337,-75.6546138,Fast Food,Regular,new,NA,NA,NA,2210 BANK,THAI,TRUE,2
THAI EXPRESS,"South Keys, 2210 Bank St, Ottawa, ON K1V 1J5",NA,45.354899,-75.6547546,fast food,regular,old,1,20180628,NA,2210 BANK,THAI,TRUE,2
Thai Express,"Rideau Centre, 50 Rideau Street, Ottawa K1N 9J7",+1 (613) 422-1400,45.4259564,-75.6923059,Restaurant,Dine Out,new,NA,NA,NA,50 RIDEAU,THAI,TRUE,2
Thai Express,"50 Rideau Street  Ottawa,  ON K1N 9J7",NA,45.4260575,-75.6907998,Fast Food,Regular,new,NA,NA,0,50 RIDEAU,THAI,TRUE,2
The Glen,"1010 Stittsville Main Street, Ottawa K2S 0N9",+1 (613) 836-5622,45.27306667,-75.93120556,Restaurant,Dine Out,new,NA,NA,NA,1010 STITTSVILLE,THE,TRUE,2
THE GLEN SCOTTISH RESTAURANT,1010 STITTSVILLE MAIN STREET,NA,45.27271652,-75.93095398,restaurant,regular,old,0,20180706,NA,1010 STITTSVILLE,THE,TRUE,2
The Ministry Of Coffee & Social Affairs,"1013 Wellington Street W, Ottawa K1Y 2Y1",+1 (613) 695-9002,45.405035,-75.723734,Restaurant,Drinks and Nightlife,new,NA,NA,NA,1013 WELLINGTON,THE,TRUE,2
THE MINISTRY OF COFFEE AND SOCIAL AFFAIRS,1013 WELLINGTON STREET WEST,NA,45.40493774,-75.72364807,fast food,coffee shop,old,0,20180706,NA,1013 WELLINGTON,THE,TRUE,2
The Shore Club,"11 Colonel By Drive, Ottawa, ON K1N 9H4, Canada",NA,45.424907,-75.692735,restaurant,nightlife,old,0,201806,NA,11 COLONEL,THE,TRUE,2
The Shore Club - Ottawa,11 Colonel By Drive K1N 9H4,+1 (613) 569-5050: +1 (613) 569-5050,45.424749,-75.692212,Restaurant,Dine Out,new,NA,NA,NA,11 COLONEL,THE,TRUE,2
The Greens,"Carleton University, Loeb Building, 1125 Colonel By Drive, First Floor, Ottawa K1S 5B6",+1 (613) 520-2600,45.380768,-75.698665,Restaurant,Dine Out,new,NA,NA,NA,1125 COLONEL,THE,TRUE,2
The Oasis,"1125 Colonel By Dr, Ottawa, ON K1S 5B6",NA,45.3874739,-75.6959848,fast food,regular,old,0,20180710,NA,1125 COLONEL,THE,TRUE,2
The House of Greek,"1200 Prince Of Wales Drive, Ottawa K2C 3Y4",+1 (613) 521-0800,45.37461944,-75.70874722,Restaurant,Dine Out,new,NA,NA,NA,1200 PRINCE,THE,TRUE,2
THE HOUSE OF GREEK RESTAURANT,1200 PRINCE OF WALES DRIVE,NA,45.3745842,-75.70874023,fast food,regular,old,0,20180706,329,1200 PRINCE,THE,TRUE,2
The Table,"1230 Wellington Street West, Ottawa K1Y 3A1",+1 (613) 729-5973,45.39983611,-75.73171111,Restaurant,Dine Out,new,NA,NA,NA,1230 WELLINGTON,THE,TRUE,2
THE TABLE VEGETARIAN RESTAURANT,1230 WELLINGTON STREET WEST,NA,45.39976883,-75.73162842,restaurant,regular,old,0,20180706,NA,1230 WELLINGTON,THE,TRUE,2
The Loft,"14 Waller Street, Second Floor, Ottawa K1N 9C4",+1 (613) 695-7529,45.4270152,-75.6886615,Restaurant,Dine Out,new,NA,NA,NA,14 WALLER,THE,TRUE,2
The Loft Board Game Lounge,"14 Waller St, Ottawa, ON K1N 9C4",NA,45.4270474,-75.6887529,restaurant,nightlife,old,0,201806,NA,14 WALLER,THE,TRUE,2
The Scone Witch,"150 Elgin Street, Ottawa K2P 1L4",+1 (613) 232-2173,45.42006389,-75.694,Restaurant,Dine Out,new,NA,NA,NA,150 ELGIN,THE,TRUE,2
The SconeWitch,"150 Elgin Street, Ottawa, ON K1P 1L4",NA,45.4203434,-75.6933067,restaurant,regular,old,1,20180710,NA,150 ELGIN,THE,TRUE,2
THE CROSS BAR,1585 TENTH LINE ROAD,NA,45.47195816,-75.492836,restaurant,nightlife,old,0,20180706,NA,1585 TENTH,THE,TRUE,2
The Cross Bar,"Ray Friel Recreation Complex, Second Floor, 1585 Tenth Line, Ottawa K1E 3E8",+1 (613) 830-0988,45.471971,-75.493103,Restaurant,Dine Out,new,NA,NA,NA,1585 TENTH,THE,TRUE,2
The Retreat Cafe,"1980 Phelan Road, Ottawa, ON K0A 2T0",NA,45.1565456,-75.7047083,restaurant,regular,old,0,20180726,NA,1980 PHELAN,THE,TRUE,2
The Retreat Café,"1980 Phelan Road West, Ottawa K0A 2T0",+1 (613) 489-3321,45.156553,-75.704714,Restaurant,Dine Out,new,NA,NA,NA,1980 PHELAN,THE,TRUE,2
The Bistro,"200 Coventry Rd, Ottawa, ON K1K",NA,45.4210305,-75.6567551,restaurant,nightlife,old,0,20180710,NA,200 COVENTRY,THE,TRUE,2
The Bistro - Courtyard Ottawa East,"Courtyard Ottawa East, 200 Coventry Road, Ottawa K1K 4S3",+1 (613) 741-9862,45.420857,-75.656377,Restaurant,Dine Out,new,NA,NA,NA,200 COVENTRY,THE,TRUE,2
The Blurry Pixel,"201 Queen St, Ottawa, ON K1P 5C9",NA,45.4210075,-75.7005063,restaurant,nightlife,old,0,201806,NA,201 QUEEN,THE,TRUE,2
The Blurry Pixel,"Second Floor, 201 Queen Street, Ottawa K1P 5C9",NA,45.421053,-75.700571,Restaurant,Dine Out,new,NA,NA,NA,201 QUEEN,THE,TRUE,2
