name,address,phone,lat,lng,category2,category3,dataset,Chain,Update date,NEMS Code,num_name,toupper(name),check
HA NOI PHO,4312-1 INNES ROAD,NA,45.45927048,-75.49330139,restaurant,regular,old,0,20180706,NA,43121 INNES,HA NOI PHO,FALSE
Habesha,"574 Rideau Street, Ottawa K1N 8K6",+1 (613) 761-6120,45.432463,-75.676512,Restaurant,Dine Out,new,NA,NA,NA,574 RIDEAU,HABESHA,FALSE
HABESHA RESTAURANT,"99 Montreal Rd, Vanier, ON K1L 6E8",NA,45.4341672,-75.6670279,restaurant,regular,old,0,20180706,NA,99 MONTREAL,HABESHA RESTAURANT,FALSE
Halal House Of Lamb,"111 Mann Avenue, Ottawa K1N 5A4",+1 (613) 231-3858,45.421266,-75.672077,Restaurant,Dine Out,new,NA,NA,NA,111 MANN,HALAL HOUSE OF LAMB,FALSE
Haldi,"449 Preston Street, Ottawa K1S 4N5",+1 (613) 236-8158,45.398952800000004,-75.7083648,Restaurant,Dine Out,new,NA,NA,NA,449 PRESTON,HALDI,FALSE
Haldi East Indian Cuisine,"449 Preston Street, Ottawa, ON K1S 4N6",NA,45.3989984,-75.7083144,restaurant,regular,old,0,20180710,NA,449 PRESTON,HALDI EAST INDIAN CUISINE,FALSE
Half Pint Pub,"968 Notre Dame Street, Embrun K0A 1M0",+1 (613) 370-0176,45.272168,-75.280899,Restaurant,Dine Out,new,NA,NA,NA,968 NOTRE,HALF PINT PUB,FALSE
Hanabi Japanese Cuisine,"434 Bank Street, Ottawa, ON K2P 1Y8",NA,45.4121953,-75.6939298,restaurant,regular,old,0,20180710,NA,434 BANK,HANABI JAPANESE CUISINE,FALSE
HanaHana,"474 Hazeldean Road, Ottawa K2L 4E5",+1 (613) 831-0525,45.297275,-75.8880777778,Restaurant,Dine Out,new,NA,NA,NA,474 HAZELDEAN,HANAHANA,TRUE
HANAHANA,474 HAZELDEAN ROAD,NA,45.29721832,-75.88790131,fast food,regular,old,0,20180706,459,474 HAZELDEAN,HANAHANA,TRUE
Hangout,"839 Somerset Street West, Ottawa K1R 6R6",+1 (613) 695-3336,45.4092106233,-75.7126692541,Restaurant,Dine Out,new,NA,NA,NA,839 SOMERSET,HANGOUT,TRUE
Hangout,"839 Somerset Street W, Ottawa, ON K1R 6R6",NA,45.4090938,-75.7122835,fast food,coffee shop,old,0,20180726,NA,839 SOMERSET,HANGOUT,TRUE
Happy Carrot,"18 Murray Street, Ottawa K1N 9M5",+1 (613) 422-6456,45.428896,-75.695407,Restaurant,Dine Out,new,NA,NA,NA,18 MURRAY,HAPPY CARROT,TRUE
Happy Carrot,"18 Murray Street, Ottawa, ON K1N 9M5",NA,45.4287745,-75.6953016,restaurant,regular,old,0,20180710,NA,18 MURRAY,HAPPY CARROT,TRUE
Happy Goat Coffee,"35 Laurel Street, Ottawa K1Y 2J7",+1 (613) 792-1309,45.405339,-75.7169541,Restaurant,Dine Out,new,NA,NA,NA,35 LAUREL,HAPPY GOAT COFFEE,FALSE
Happy Goat Coffee Co.,"317 Wilbrod Street , Ottawa",+1 (613) 241-0606,45.426703,-75.681995,Restaurant,Dine Out,new,NA,NA,NA,317 WILBROD,HAPPY GOAT COFFEE CO.,TRUE
Happy Goat Coffee Co.,"317 Wilbrod St, Ottawa, ON K1N 7W4",NA,45.4276882,-75.6806193,fast food,coffee shop,old,1,20180713,NA,317 WILBROD,HAPPY GOAT COFFEE CO.,TRUE
Happy Goat Coffee Co.,"35 Rue Laurel St, Ottawa, ON K1Y 4M4",NA,45.4052269,-75.7172853,fast food,coffee shop,old,1,20180713,NA,35 RUE,HAPPY GOAT COFFEE CO.,FALSE
Happy Lam,"5469 Bank Street, Ottawa K1X 1H4",+1 (613) 822-0245,45.2822138889,-75.5712805556,Restaurant,Dine Out,new,NA,NA,NA,5469 BANK,HAPPY LAM,FALSE
HAPPY LAM RESTAURANT,5469 BANK STREET,NA,45.28224945,-75.5711441,restaurant,regular,old,0,20180706,NA,5469 BANK,HAPPY LAM RESTAURANT,FALSE
HARBOUR PIZZA,2391 FITZROY STREET,NA,45.47143936,-76.21508789,fast food,regular,old,0,20180706,82,2391 FITZROY,HARBOUR PIZZA,FALSE
Hard Stones Grill,"1 Roydon Place, Ottawa K2E 1A3",+1 (613) 518-7440,45.3385166667,-75.7256388889,Restaurant,Dine Out,new,NA,NA,NA,1 ROYDON,HARD STONES GRILL,TRUE
Hard Stones Grill,"1 Roydon Place, Nepean, ON K2E 1A3",NA,45.3386425,-75.7255518,restaurant,nightlife,old,0,20180710,NA,1 ROYDON,HARD STONES GRILL,TRUE
Hareg,"587 Bank Street, Ottawa K1S 3T4",+1 (613) 695-2488,45.4078416667,-75.6911388889,Restaurant,Dine Out,new,NA,NA,NA,587 BANK,HAREG,FALSE
Hareg Cafe,"587 Bank Street, Ottawa, ON K1S 3T4",NA,45.407898,-75.6909779,restaurant,regular,old,0,20180710,NA,587 BANK,HAREG CAFE,FALSE
Harmony Restaurant,"769 Gladstone Avenue, Ottawa K1R 7E1",+1 (613) 234-9379,45.4068861111,-75.7059777778,Restaurant,Dine Out,new,NA,NA,NA,769 GLADSTONE,HARMONY RESTAURANT,TRUE
HARMONY RESTAURANT,769 GLADSTONE AVENUE,NA,45.40701675,-75.70601654,restaurant,regular,old,0,20180706,NA,769 GLADSTONE,HARMONY RESTAURANT,TRUE
HARRY'S DELI,320 QUEEN STREET,NA,45.41897583,-75.703125,fast food,regular,old,0,20180706,220,320 QUEEN,HARRY'S DELI,FALSE
Harvey's,"10455 Highway 7, Carlton Place, ON, K7C 3P2",NA,45.129907,-76.122357,Fast Food,Regular,new,NA,NA,NA,10455 HIGHWAY,HARVEY'S,FALSE
HARVEY'S,"10455 Hwy #7, Ottawa, Ontario, K7C 3P2",NA,45.129907,-76.122357,fast food,regular,old,1,20180628,449,10455 HWY,HARVEY'S,FALSE
HARVEY'S,1-222 HUNT CLUB ROAD,NA,45.33598709,-75.6884079,fast food,regular,old,1,20180628,449,1222 HUNT,HARVEY'S,FALSE
Harvey's,"1270 Baseline Road, Ottawa, ON, K2C 0A9",NA,45.3644251,-75.732112,Fast Food,Regular,new,NA,NA,NA,1270 BASELINE,HARVEY'S,TRUE
HARVEY'S,1270 BASELINE ROAD,NA,45.36451721,-75.7321167,fast food,regular,old,1,20180628,449,1270 BASELINE,HARVEY'S,TRUE
HARVEY'S,1339 BANK STREET,NA,45.38828659,-75.67621613,fast food,regular,old,1,20180628,449,1339 BANK,HARVEY'S,FALSE
Harvey's,"150 Earl Grey Drive, Kanata, ON, K2T 1B6",NA,45.3089865,-75.9146568,Fast Food,Regular,new,NA,NA,NA,150 EARL,HARVEY'S,TRUE
HARVEY'S,150 EARL GREY DRIVE,NA,45.30869675,-75.91431427,fast food,regular,old,1,20180628,449,150 EARL,HARVEY'S,TRUE
HARVEY'S,1650 MERIVALE ROAD,NA,45.34421539,-75.72979736,fast food,regular,old,1,20180628,449,1650 MERIVALE,HARVEY'S,FALSE
Harvey's,"1899 Cyrville Road, Ottawa, ON, K1B 1A9",NA,45.415932,-75.60143699999999,Fast Food,Regular,new,NA,NA,NA,1899 CYRVILLE,HARVEY'S,TRUE
HARVEY'S,1899 CYRVILLE ROAD,NA,45.41596603,-75.60136414,fast food,regular,old,1,20180628,449,1899 CYRVILLE,HARVEY'S,TRUE
HARVEY'S,1900 BASELINE ROAD,NA,45.35254288,-75.75758362,fast food,regular,old,1,20180628,449,1900 BASELINE,HARVEY'S,FALSE
Harvey's,"1946 Robertson Road, Nepean, ON, K2H 5B9",NA,45.325545,-75.82384809999999,Fast Food,Regular,new,NA,NA,NA,1946 ROBERTSON,HARVEY'S,TRUE
HARVEY'S,1946 Robertson Road,NA,45.32552719,-75.82381439,fast food,regular,old,1,20180628,449,1946 ROBERTSON,HARVEY'S,TRUE
Harvey's,"20 Industriel St., Casselman, ON, K0A 1M0",NA,45.3052791,-75.079804,Fast Food,Regular,new,NA,NA,NA,20 INDUSTRIEL,HARVEY'S,FALSE
Harvey's,"2150 Carling Ave, Ottawa, ON, K2A 1H1",NA,45.3705264,-75.7689591,Fast Food,Regular,new,NA,NA,NA,2150 CARLING,HARVEY'S,TRUE
HARVEY'S,2150 CARLING AVENUE,NA,45.37034225,-75.76901245,fast food,regular,old,1,20180628,449,2150 CARLING,HARVEY'S,TRUE
Harvey's,"216 Elgin Street, Ottawa, ON, K2P 1L7",NA,45.4188788,-75.69159049999999,Fast Food,Regular,new,NA,NA,NA,216 ELGIN,HARVEY'S,TRUE
HARVEY'S,216 ELGIN STREET,NA,45.418861390000004,-75.69134521,fast food,regular,old,1,20180628,449,216 ELGIN,HARVEY'S,TRUE
Harvey's,"2430 Bank Street, Ottawa, ON, K1V 0T7",NA,45.3533144,-75.6490981,Fast Food,Regular,new,NA,NA,NA,2430 BANK,HARVEY'S,TRUE
HARVEY'S,2430 BANK STREET,NA,45.35375214,-75.64891815,fast food,regular,old,1,20180628,449,2430 BANK,HARVEY'S,TRUE
Harvey's,"4010 Riverside Dr, Ottawa, ON, K1V 2E8",NA,45.3330121,-75.69413899999999,Fast Food,Regular,new,NA,NA,NA,4010 RIVERSIDE,HARVEY'S,FALSE
Harvey's,"4290 Innes Road, Orleans, Ottawa K4A 5E6",+1 (613) 824-7931,45.4584722222,-75.4945611111,Restaurant,Dine Out,new,NA,NA,NA,4290 INNES,HARVEY'S,TRUE
HARVEY'S,4290 INNES ROAD,NA,45.45831299,-75.49465179,fast food,regular,old,1,20180628,449,4290 INNES,HARVEY'S,TRUE
Harvey's,"564 Bronson Avenue, Ottawa, ON, K1R 6K3",NA,45.4056954,-75.7029546,Fast Food,Regular,new,NA,NA,NA,564 BRONSON,HARVEY'S,TRUE
HARVEY'S,564 BRONSON ROAD,NA,45.40571594,-75.70285034,fast food,regular,old,1,20180628,449,564 BRONSON,HARVEY'S,TRUE
HARVEY'S,660 MONTREAL ROAD,NA,45.4430542,-75.63973236,fast food,regular,old,1,20180628,449,660 MONTREAL,HARVEY'S,FALSE
Harvey's,"660 Montréal Road, Ottawa, ON, K1K 0T3",NA,45.4430431,-75.6397114,Fast Food,Regular,new,NA,NA,NA,660 MONTRÉAL,HARVEY'S,FALSE
Harvey's,"690 Eagleson Road, Kanata, ON, K2M2G9",NA,45.2866514,-75.86778439999999,Fast Food,Regular,new,NA,NA,NA,690 EAGLESON,HARVEY'S,TRUE
HARVEY'S,690 EAGLESON ROAD,NA,45.28662109,-75.86777496,fast food,regular,old,1,20180628,449,690 EAGLESON,HARVEY'S,TRUE
Harvey's,"1650  Merivale Road, Nepean, ON, K2G 4A1",NA,45.34422840000001,-75.7299093,Fast Food,Regular,new,NA,NA,NA,NA,HARVEY'S,FALSE
Healthy Food Technology,"25 Industrial Drive, Mississippi Mills K0A 1A0",+1 (613) 256-9900,45.233269,-76.182004,Restaurant,Dine Out,new,NA,NA,NA,25 INDUSTRIAL,HEALTHY FOOD TECHNOLOGY,FALSE
Heart & Crown,"3161 Strandherd Dr #300, Ottawa, ON K1N 5P5",NA,45.2740786,-75.7191856,restaurant,nightlife,old,1,201806,NA,3161 STRANDHERD,HEART & CROWN,FALSE
Heart & Crown,"353 Preston Street, Ottawa, ON K1S 1V6, Canada",NA,45.40195,-75.710261,restaurant,nightlife,old,1,201806,NA,353 PRESTON,HEART & CROWN,FALSE
Heart & Crown,"67 Clarence Street,Ottawa K1N 5P5",+1 (613) 562-0674,45.4290583333,-75.6938861111,Restaurant,Dine Out,new,NA,NA,NA,67 CLARENCE,HEART & CROWN,TRUE
Heart & Crown,"67 Clarence Street, Ottawa, ON K1N 5P5, Canada",NA,45.428891,-75.693519,restaurant,nightlife,old,1,201806,NA,67 CLARENCE,HEART & CROWN,TRUE
Heart and Crown Barrhaven,"3161 Strandherd Drive, Ottawa, ON K2J",NA,45.274029,-75.719344,nightlife,nightlife,old,0,20180726,NA,3161 STRANDHERD,HEART AND CROWN BARRHAVEN,FALSE
Heart and Soul Cafe,"2741 Dunrobin Road, Ottawa K0A 1T0",+1 (613) 832-9942,45.420136,-76.017914,Restaurant,Dine Out,new,NA,NA,NA,2741 DUNROBIN,HEART AND SOUL CAFE,TRUE
HEART AND SOUL CAFE,2741 DUNROBIN ROAD,NA,45.42172623,-76.02019501,restaurant,regular,old,0,20180706,NA,2741 DUNROBIN,HEART AND SOUL CAFE,TRUE
Heirloom Bistro Café,"7 Mill Street, Mississippi Mills K0A 1A0",+1 (613) 256-9653,45.2253888889,-76.1977694444,Restaurant,Dine Out,new,NA,NA,NA,7 MILL,HEIRLOOM BISTRO CAFÉ,FALSE
Herb & Spice Juice Bar,"375 Bank Street, Ottawa K2P 1Y2",+1 (613) 232-4087,45.4138305556,-75.6949694444,Restaurant,Dine Out,new,NA,NA,NA,375 BANK,HERB & SPICE JUICE BAR,FALSE
High Fives Sports Pub,"1876 Robertson Rd unit 1, Ottawa, ON K2H 5B8",NA,45.3267215,-75.8208379,restaurant,nightlife,old,0,201806,NA,1876 ROBERTSON,HIGH FIVES SPORTS PUB,FALSE
HING LUNG,199 DALHOUSIE STREET,NA,45.4321022,-75.69367218,fast food,regular,old,0,20180706,439,199 DALHOUSIE,HING LUNG,FALSE
Hing Wah,"1 Bell Street, Carleton Place K7C 1V8",+1 (613) 253-1818,45.141475,-76.1479027778,Restaurant,Dine Out,new,NA,NA,NA,1 BELL,HING WAH,FALSE
HINTONBURGER,"1066 Somerset St W, Ottawa, ON K1Y 2Y4",NA,45.406432,-75.7201174,fast food,regular,old,0,20180706,418,1066 SOMERSET,HINTONBURGER,FALSE
HO HO DINING LOUNGE,875 RICHMOND ROAD,NA,45.37940979,-75.77375031,restaurant,regular,old,0,20180706,NA,875 RICHMOND,HO HO DINING LOUNGE,FALSE
Ho Ho Restaurant,"875 Richmond Road, Ottawa K2A 0J3",+1 (613) 722-9200,45.3793666667,-75.7736055556,Restaurant,Dine Out,new,NA,NA,NA,875 RICHMOND,HO HO RESTAURANT,FALSE
Hoa Nam’s Authentic Cuisine,"956 Merivale Road, Ottawa, ON K1Z 6A1",NA,45.381564,-75.7335178,restaurant,regular,old,0,20180710,NA,956 MERIVALE,HOA NAM’S AUTHENTIC CUISINE,FALSE
Hockey Sushi,"4055 Carling Avenue, Ottawa K2K 2A4",+1 (613) 270-1122,45.3387666667,-75.9071722222,Restaurant,Dine Out,new,NA,NA,NA,4055 CARLING,HOCKEY SUSHI,FALSE
Hog's Back Restaurant,"888 Dynes Road, Ottawa K2C 0G8",+1 (613) 727-3646,45.3700333333,-75.7046138889,Restaurant,Dine Out,new,NA,NA,NA,888 DYNES,HOG'S BACK RESTAURANT,TRUE
HOG'S BACK RESTAURANT,888 DYNES ROAD,NA,45.37001038,-75.70458221,fast food,regular,old,0,20180706,362,888 DYNES,HOG'S BACK RESTAURANT,TRUE
Hokkaido Ramen,"176 Rideau Street, Ottawa K1N 9P1",+1 (613) 680-8858,45.427211,-75.689226,Restaurant,Dine Out,new,NA,NA,NA,176 RIDEAU,HOKKAIDO RAMEN,FALSE
Hokkaido Sushi,"272 Dalhousie Street, Ottawa K1N 7E6",+1 (613) 860-9898,45.4302,-75.6923222222,Restaurant,Dine Out,new,NA,NA,NA,272 DALHOUSIE,HOKKAIDO SUSHI,TRUE
HOKKAIDO SUSHI,272 DALHOUSIE STREET,NA,45.43007278,-75.69230652,restaurant,regular,old,0,20180706,NA,272 DALHOUSIE,HOKKAIDO SUSHI,TRUE
Holland Kisa Grill,83 Holland Avenue K1Y 0Y1,+1 (613) 792-4478,45.400879,-75.732406,Restaurant,Dine Out,new,NA,NA,NA,83 HOLLAND,HOLLAND KISA GRILL,FALSE
Holy Voice Coffee,"1109 Cyrville Rd, K1J 7S6",+1 (613) 695-1109,45.4464029,-75.5871391,Restaurant,Dine Out,new,NA,NA,NA,1109 CYRVILLE,HOLY VOICE COFFEE,FALSE
Holy Voice Coffee-Bookstore,"1109 Cyrville Road, Ottawa, ON K1J 7S6",NA,45.4245007,-75.6334266,fast food,coffee shop,old,0,20180726,NA,1109 CYRVILLE,HOLY VOICE COFFEE-BOOKSTORE,FALSE
Home Diners Express,"2056 Bank Street, Inside Home Depot, Ottawa K1V 7Z8",+1 (613) 739-5300,45.364469,-75.660154,Restaurant,Dine Out,new,NA,NA,NA,2056 BANK,HOME DINERS EXPRESS,FALSE
Home of Fresh Pasta,"1063 Wellington Street West, Ottawa, ON K1Y 2Y1 K1R 7P1",+1 (613) 236-7545,45.404521,-75.720487,Restaurant,Dine Out,new,NA,NA,NA,1063 WELLINGTON,HOME OF FRESH PASTA,FALSE
Hometown Sports and Grill,"1525 Bank Street, Ottawa, ON K1H 7Z1",NA,45.3811559,-75.6680609,restaurant,nightlife,old,0,20180710,NA,1525 BANK,HOMETOWN SPORTS AND GRILL,FALSE
Hometown Sports Grill,"1525 Bank Street, Alta Vista, Ottawa K1H 7Z1",+1 (613) 733-0808,45.3811333333,-75.6680972222,Restaurant,Dine Out,new,NA,NA,NA,1525 BANK,HOMETOWN SPORTS GRILL,FALSE
Hong's Cafe,"140 Thad Johnson Private, Unit 104, Ottawa K1V 0X1",+1 (613) 979-7841,45.325664,-75.653473,Restaurant,Dine Out,new,NA,NA,NA,140 THAD,HONG'S CAFE,FALSE
Hong Kong Chinese Food,"800 Hunt Club Road, Ottawa K1V 1C3",+1 (613) 521-1230,45.3444944444,-75.6666416667,Restaurant,Dine Out,new,NA,NA,NA,800 HUNT,HONG KONG CHINESE FOOD,FALSE
HONG KONG CHINESE FOOD TAKE-OUT,800 HUNT CLUB ROAD,NA,45.34441376,-75.6665802,fast food,regular,old,0,20180706,301,800 HUNT,HONG KONG CHINESE FOOD TAKE-OUT,FALSE
Hooley's,"292 Elgin Street, Ottawa K2P 1M3",+1 (613) 231-3888,45.416884,-75.689742,Restaurant,Dine Out,new,NA,NA,NA,292 ELGIN,HOOLEY'S,FALSE
Hooley's Pub,"292 Elgin Street, Ottawa, ON, Canada",NA,45.416801,-75.689557,restaurant,nightlife,old,0,201806,NA,292 ELGIN,HOOLEY'S PUB,FALSE
Host India,"622 Montreal Road, Ottawa K1K 0T6",+1 (613) 746-4678,45.4426027778,-75.6417305556,Restaurant,Dine Out,new,NA,NA,NA,622 MONTREAL,HOST INDIA,TRUE
HOST INDIA,622 MONTREAL ROAD,NA,45.44249344,-75.64179993,restaurant,regular,old,0,20180706,NA,622 MONTREAL,HOST INDIA,TRUE
HOUSE OF GEORGIE AND SORENTO'S,211 GILMOUR STREET,NA,45.41639709,-75.68975067,fast food,regular,old,0,20180706,19,211 GILMOUR,HOUSE OF GEORGIE AND SORENTO'S,FALSE
HOUSE OF GREEK,1200 PRINCE OF WALES DR,NA,45.37459564,-75.7087326,restaurant,regular,old,0,20180706,NA,1200 PRINCE,HOUSE OF GREEK,FALSE
House of Lasagna,"984 Merivale Road, Ottawa K1Z 6A4",+1 (613) 728-9700,45.3806805556,-75.7333833333,Restaurant,Dine Out,new,NA,NA,NA,984 MERIVALE,HOUSE OF LASAGNA,TRUE
HOUSE OF LASAGNA,984 MERIVALE RD.,NA,45.38064575,-75.73339844,restaurant,regular,old,0,20180706,NA,984 MERIVALE,HOUSE OF LASAGNA,TRUE
HOUSE OF PIZZA,1571 WALKLEY ROAD,NA,45.3767662,-75.6468811,fast food,regular,old,1,20180628,202,1571 WALKLEY,HOUSE OF PIZZA,FALSE
House Of Pizza,"1574 Walkley Road, Ottawa K1V 6P5",+1 (613) 523-6666,45.376705,-75.646741,Restaurant,Dine Out,new,NA,NA,NA,1574 WALKLEY,HOUSE OF PIZZA,FALSE
House of Pizza,"747 Richmond Road, Ottawa K2A 3Z9",+1 (613) 728-2422,45.3824416667,-75.77005,Restaurant,Dine Out,new,NA,NA,NA,747 RICHMOND,HOUSE OF PIZZA,TRUE
HOUSE OF PIZZA,747 RICHMOND ROAD,NA,45.38262177,-75.77013397,fast food,regular,old,1,20180628,202,747 RICHMOND,HOUSE OF PIZZA,TRUE
House of TARG,"1077 Bank Street, Ottawa K1S 3W9",+1 (613) 730-5748,45.3945166667,-75.6835777778,Restaurant,Dine Out,new,NA,NA,NA,1077 BANK,HOUSE OF TARG,TRUE
House of TARG,"1077 Bank Street, Ottawa, ON K1S",NA,45.3945333,-75.683434,restaurant,nightlife,old,0,20180726,NA,1077 BANK,HOUSE OF TARG,TRUE
Hu Tieu Mi Gia,"121 Preston Street, Ottawa K1R 7P3",+1 (613) 233-2201,45.4081583333,-75.71395,Restaurant,Dine Out,new,NA,NA,NA,121 PRESTON,HU TIEU MI GIA,TRUE
Hu Tieu Mi Gia,"121 Preston Street, Ottawa, ON K1R 7P3",NA,45.4081772,-75.7138845,restaurant,regular,old,0,20180710,NA,121 PRESTON,HU TIEU MI GIA,TRUE
Hung Fatt,"2108 Montreal Road, Ottawa K1J 6M8",+1 (613) 745-9894,45.4478916667,-75.5925527778,Restaurant,Dine Out,new,NA,NA,NA,2108 MONTREAL,HUNG FATT,FALSE
HUNG FATT CHINESE,2108 MONTREAL ROAD,NA,45.44787216,-75.59246826,fast food,regular,old,0,20180706,154,2108 MONTREAL,HUNG FATT CHINESE,FALSE
HUNG MEIN CHINESE FOOD,2567 BASELINE ROAD,NA,45.34163666,-75.78717041,fast food,regular,old,0,20180706,111,2567 BASELINE,HUNG MEIN CHINESE FOOD,FALSE
Hung Sum Restaurant,"939 Somerset Street W, Ottawa, ON K1R 6R8",NA,45.4081695,-75.7152683,restaurant,regular,old,0,20180710,NA,939 SOMERSET,HUNG SUM RESTAURANT,FALSE
Hunter’s Public House,"4750 Bank Street, Gloucester, ON K1T 0K8",NA,45.3191181,-75.5957883,restaurant,regular,old,0,20180726,NA,4750 BANK,HUNTER’S PUBLIC HOUSE,FALSE
Huong's Vietnamese Bistro,"359 Booth Street, Ottawa K1R 7K1",+1 (613) 237-8755,45.4073611111,-75.7092888889,Restaurant,Dine Out,new,NA,NA,NA,359 BOOTH,HUONG'S VIETNAMESE BISTRO,TRUE
HUONG'S VIETNAMESE BISTRO,359 BOOTH STREET,NA,45.40739822,-75.70907593,restaurant,regular,old,0,20180706,NA,359 BOOTH,HUONG'S VIETNAMESE BISTRO,TRUE
Hurley's,"Bridlewood Plaza, 64 Stonehaven Drive, Ottawa K2M 2Y2",+1 (613) 271-3073,45.2914555556,-75.8574138889,Restaurant,Dine Out,new,NA,NA,NA,NA,HURLEY'S,FALSE
Hwy Shawarma,"180 Lees Avenue, Ottawa, ON K1S 5J6",NA,45.4153548,-75.6708025,fast food,regular,old,0,20180710,NA,180 LEES,HWY SHAWARMA,FALSE
I Cook Persian Cuisine,"731 Ridgewood Avenue, Ottawa, ON K1V 6M8",NA,45.3677813,-75.6879541,restaurant,regular,old,0,20180710,NA,731 RIDGEWOOD,I COOK PERSIAN CUISINE,FALSE
I Deal Coffee,"176 Dalhousie Street, Ottawa K1N 7C6",+1 (613) 562-1775,45.4325876,-75.6944746,Restaurant,Dine Out,new,NA,NA,NA,176 DALHOUSIE,I DEAL COFFEE,FALSE
Ichiko Ramen,"832 Somerset Street W, Ottawa, ON K1R 6R5",NA,45.4089884,-75.7117207,restaurant,regular,old,0,20180710,NA,832 SOMERSET,ICHIKO RAMEN,FALSE
iCook Pho You,"2006 Roberston Road, Ottawa, ON K2H 1A5",NA,45.3238551,-75.8271577,restaurant,regular,old,0,20180710,NA,2006 ROBERSTON,ICOOK PHO YOU,FALSE
Icook Pho You,"2006 Robertson Road, Unit 6, Ottawa K2H 1A5",+1 (613) 596-0760,45.3239055556,-75.8271416667,Restaurant,Dine Out,new,NA,NA,NA,2006 ROBERTSON,ICOOK PHO YOU,FALSE
IDEAL COFFEE,176 DALHOUSIE STREET,NA,45.43255997,-75.69449615,restaurant,regular,old,0,20180706,NA,176 DALHOUSIE,IDEAL COFFEE,FALSE
IKEA,2685 IRIS STREET,NA,45.35021973,-75.78479767,fast food,regular,old,0,20180706,179,2685 IRIS,IKEA,FALSE
Ikea Restaurant,"2685 Iris Street, Ottawa K2C 3Z7",+1 (613) 829-4530,45.350282,-75.7840992,Restaurant,Dine Out,new,NA,NA,NA,2685 IRIS,IKEA RESTAURANT,FALSE
Il Forno Tuscano,"Carleton University, Loeb Building, 1125 Colonel By Drive, First Floor, Ottawa K1S 5B6",+1 (613) 520-2600,45.380975,-75.699139,Restaurant,Dine Out,new,NA,NA,NA,NA,IL FORNO TUSCANO,FALSE
IL MERCATO,11-55 BYWARD MARKET SQUARE,NA,45.42762756,-75.69246674,fast food,regular,old,0,20180706,314,1155 BYWARD,IL MERCATO,FALSE
Il Mercato,"55 ByWard Market Square, Ottawa K1N 1K1",+1 (613) 860-9444,45.4270455,-75.6921516,Restaurant,Dine Out,new,NA,NA,NA,55 BYWARD,IL MERCATO,FALSE
Il Negozio Nicastro,"1355 Wellington Street West, Ottawa K1Y 3C2",+1 (613) 729-9100,45.3983638889,-75.7387,Restaurant,Dine Out,new,NA,NA,NA,1355 WELLINGTON,IL NEGOZIO NICASTRO,FALSE
il Perugino Caffè & Bar,"277 Dalhousie St, Ottawa, ON K1N 7E5",NA,45.4301133,-75.6920154,restaurant,nightlife,old,0,201806,NA,277 DALHOUSIE,IL PERUGINO CAFFÈ & BAR,FALSE
Il Primo,"371 Preston Street, Ottawa K1S 4M8",+1 (613) 234-6858,45.400941,-75.709486,Restaurant,Dine Out,new,NA,NA,NA,371 PRESTON,IL PRIMO,FALSE
Il Primo Ristorante,"371 Preston Street, Ottawa, ON K1S 4M8, Canada",NA,45.400643,-75.709469,restaurant,nightlife,old,0,201806,NA,371 PRESTON,IL PRIMO RISTORANTE,FALSE
Il Vagabondo,"186 Barrette Street, Ottawa K1L 8A1",+1 (613) 749-4877,45.4418722222,-75.6713861111,Restaurant,Dine Out,new,NA,NA,NA,186 BARRETTE,IL VAGABONDO,FALSE
IL VAGABONDO CAFE,186 BARRETTE STREET,NA,45.44177628,-75.67124176,restaurant,regular,old,0,20180706,NA,186 BARRETTE,IL VAGABONDO CAFE,FALSE
Il Vicolo,"118 Clarence Street, Ottawa, ON K1N 5P6",NA,45.4293441,-75.6919861,restaurant,nightlife,old,0,20180710,NA,118 CLARENCE,IL VICOLO,FALSE
IMILIO'S PIZZA,110 BEARBROOK ROAD,NA,45.43175507,-75.56539917,restaurant,regular,old,0,20180706,NA,110 BEARBROOK,IMILIO'S PIZZA,FALSE
IMILIO'S PIZZERIA,4-110 BEARBROOK ROAD,NA,45.43196106,-75.5655365,fast food,regular,old,0,20180706,12,4110 BEARBROOK,IMILIO'S PIZZERIA,FALSE
India Cafe,"30 ByWard Market Square, Ottawa K1N 7A2",+1 (613) 789-0944,45.4276888889,-75.6929777778,Restaurant,Dine Out,new,NA,NA,NA,30 BYWARD,INDIA CAFE,TRUE
INDIA CAFE,30 BYWARD MARKET SQUARE,NA,45.42765808,-75.69295502,fast food,regular,old,0,20180706,75,30 BYWARD,INDIA CAFE,TRUE
India Curry And Kebab House,"39 Clarence Street, Ottawa, ON K1N 5P4",NA,45.4286317,-75.6943645,restaurant,regular,old,0,20180710,NA,39 CLARENCE,INDIA CURRY AND KEBAB HOUSE,FALSE
India Palace,"292 Albert Street, Ottawa K1P 1H4",+1 (613) 234-5433,45.4195722222,-75.7021722222,Restaurant,Dine Out,new,NA,NA,NA,292 ALBERT,INDIA PALACE,TRUE
INDIA PALACE,292 ALBERT STREET,NA,45.41916275,-75.70187378,restaurant,regular,old,0,20180706,NA,292 ALBERT,INDIA PALACE,TRUE
INDIAN CLAY OVEN,4055 CARLING AVENUE,NA,45.33866882,-75.90751648,restaurant,regular,old,0,20180706,NA,4055 CARLING,INDIAN CLAY OVEN,FALSE
