rowid,name,address,category2,category3,Nbhd,lat,lng,dataset,phone,chain,nems_code,num_name,name_word,update_date
512,Kardish Health Food Centre,"3101 Strandherd Drive, Ottawa, ON K2J",specialty,health store,Chapman Mills,45.2755704,-75.7173602,new,NA,NA,NA,NA,NA,2021-08-26
513,Kaz's Kitchen & Grocery,"207 Guigues Ave, Ottawa, ON",grocery,small,Byward Market,45.4326539,-75.6911401,new,NA,NA,NA,NA,NA,2021-08-26
514,Kellgreen Farm,"2325 River Rd, Manotick, ON K4M 1B4",grocery,small,Osgoode - Vernon,45.1843684,-75.6277102,new,NA,NA,NA,NA,NA,2021-08-26
515,Kettlemans Bagel,"912 Bank Street, Ottawa, ON K1S 3W4",specialty,bakery,Glebe - Dows Lake,45.399865,-75.6869676,new,NA,NA,NA,NA,NA,2021-08-26
516,Keyur Tuck Shop,"33 Banner Rd, Nepean, ON K2H 8V7",convenience,regular,Trend-Arlington,45.3328836,-75.7864359,new,NA,NA,NA,NA,NA,2021-08-26
517,Kitchen Hut Houseware,"1558 Merivale Road, Ottawa, ON",grocery,small,Cityview - Crestview - Meadowlands,45.3528521,-75.7354312,new,NA,NA,NA,NA,NA,2021-08-26
518,Kiwan Farms,"3485 Hawthorne Rd, Ottawa, ON K1G 3N4",grocery,small,Greenbelt,45.3733273,-75.5967455,new,NA,NA,NA,NA,NA,2021-08-26
519,Kool Runnings Caribbean Groceries & Restaurant,"2200 Montreal Rd, Ottawa, ON",grocery,small,Beacon Hill South - Cardinal Heights,45.4497115,-75.5872504,new,NA,NA,NA,NA,NA,2021-08-26
520,Kowloon Foods,"4095 Belgreen Dr, Ottawa, ON",grocery,small,East Industrial,45.3819994,-75.5952501,new,NA,NA,NA,NA,NA,2021-08-26
521,Kowloon Market,"712 Somerset Street W, Ottawa, ON K1R 6P8",grocery,small,West Centretown,45.4105206,-75.7076798,new,NA,NA,NA,NA,NA,2021-08-26
522,Kowther's Tuck Shop,"1785 Riverside Dr, Ottawa, ON K1G 3T7",convenience,regular,Riverview,45.4013494,-75.6657472,new,NA,NA,NA,NA,NA,2021-08-26
523,Kristin Mini Mart,"1090 Kristin Way, Ottawa, ON K1K 4B6",convenience,regular,Manor Park,45.4435482,-75.643072,new,NA,NA,NA,NA,NA,2021-08-26
524,Kulture Foods,"Ottawa farmer's market, Brewers Park, Old Ottawa South, ON K1S",specialty,bakery,Glebe - Dows Lake,45.400214,-75.6830385,new,NA,NA,NA,NA,NA,2021-08-26
525,L'Esplanade Laurier Market,"181 Bank St, Ottawa, ON K2P 1W5",grocery,small,Centretown,45.4187923,-75.6975272,new,NA,NA,NA,NA,NA,2021-08-26
526,L & F Montego Place,"2211 Saint Joseph Boulevard, Ottawa, ON",grocery,small,Convent Glen - Orléans Woods,45.4678575,-75.5333095,new,NA,NA,NA,NA,NA,2021-08-26
527,La BoÃƒÂ®te ÃƒÂ  Grains,"325 Boulevard GrÃƒÂ©ber, Gatineau, QC J8T 8J3",specialty,health store,(None),45.4777384,-75.700393,new,NA,NA,NA,NA,NA,2021-08-26
528,La BoÃƒÂ®te ÃƒÂ  Grains,"581 Boulevard Saint-Joseph, Gatineau, QC J8Y 4A6",specialty,health store,(None),45.4500001,-75.7366141,new,NA,NA,NA,NA,NA,2021-08-26
529,La BoÃƒÂ®te ÃƒÂ  Grains,"25C Boulevard du Plateau, Gatineau, QC J9A 3G1",specialty,health store,(None),45.4358672,-75.7688723,new,NA,NA,NA,NA,NA,2021-08-26
530,La Boite ÃƒÂ  Grains,"195 Rue Principale, Gatineau, QC J9H 6J8",specialty,health store,(None),45.3960563,-75.8345888,new,NA,NA,NA,NA,NA,2021-08-26
531,La Bottega Nicastro Fine Food Shop,"64 George St, Ottawa, ON",grocery,small,Byward Market,45.4268387,-75.691821,new,NA,NA,NA,NA,NA,2021-08-26
532,La Brioche Pastry & Bakery,"2440 Bank Street, Ottawa, ON K1V 0T7",specialty,bakery,South Keys - Greenboro West,45.3535284,-75.6481363,new,NA,NA,NA,NA,NA,2021-08-26
533,La Colonia Groceries,"345 Richelieu Ave, Vanier, ON K1L 6J7",grocery,small,Vanier South,45.4354843,-75.6549629,new,NA,NA,NA,NA,NA,2021-08-26
534,La ferme dÃ¢â‚¬Å¡Ãƒâ€žÃƒÂ´OrlÃ¢Ë†Å¡Ã‚Â©ans Ã¢â‚¬Å¡Ãƒâ€žÃƒÂ¬ OrlÃ¢Ë†Å¡Ã‚Â©ans Fruit Farm,"1399 St Joseph Blvd, OrlÃ¢Ë†Å¡Ã‚Â©ans, ON K1C 7K9",grocery,small,Greenbelt,45.4582803,-75.5659271,new,NA,NA,NA,NA,NA,2021-08-26
535,La Gourmandise,"2200 Montreal Road, Ottawa, ON K1J 6M5",specialty,bakery,Beacon Hill South - Cardinal Heights,45.4497115,-75.5872504,new,NA,NA,NA,NA,NA,2021-08-26
536,La Maison Bisson,"2 Boulevard Louise-Champagna, Gatineau, QC J9A 2X1",specialty,deli meat cheese,(None),45.4304611,-75.7630584,new,NA,NA,NA,NA,NA,2021-08-26
537,La Maison du Kouign-Amann,"101 Schneider Road, Ottawa, ON K2K 1Y3",specialty,bakery,Brookside - Briarbrook - Morgan's Grant,45.3392259,-75.901992,new,NA,NA,NA,NA,NA,2021-08-26
538,La p'tite ÃƒÂ©picerie,"158 rue Notre Dame de l'Ile, Gatineau, QC J8X 3T3",specialty,deli meat cheese,(None),45.4305882,-75.7107256,new,NA,NA,NA,NA,NA,2021-08-26
539,La Provence Bakery,"500 Hazeldean Road, Kanata, ON K2L 2B5",specialty,bakery,Glen Cairn - Kanata South Business Park,45.2933502,-75.8937131,new,NA,NA,NA,NA,NA,2021-08-26
540,La Soyarie,"94 Rue Adrien-Robert, Gatineau, QC J8Y 3S2",specialty,health store,(None),45.4579171,-75.734558,new,NA,NA,NA,NA,NA,2021-08-26
541,La Station,"611 Boulevard Saint Joseph, Gatineau, QC J8Y 4A6",specialty,deli meat cheese,(None),45.4501065,-75.7368611,new,NA,NA,NA,NA,NA,2021-08-26
542,La Tiendita,"848 Merivale Rd, Ottawa, ON",grocery,small,Carlington,45.3854442,-75.7326151,new,NA,NA,NA,NA,NA,2021-08-26
543,La Trappe ÃƒÂ  Fromage,"574 Boulevard Maloney Est, Gatineau, QC J8P 1G1",specialty,deli meat cheese,(None),45.4841701,-75.6303882,new,NA,NA,NA,NA,NA,2021-08-26
544,La Trappe ÃƒÂ  Fromage,"200 Rue Bellehumeur, Gatineau, QC J8T 8N6",specialty,deli meat cheese,(None),45.4797008,-75.6932157,new,NA,NA,NA,NA,NA,2021-08-26
545,La Trappe ÃƒÂ  Fromage,"114 Boulevard Saint-Raymond, Gatineau, QC J8Y 1S9",specialty,deli meat cheese,(None),45.4471133,-75.7429826,new,NA,NA,NA,NA,NA,2021-08-26
546,La Trappe ÃƒÂ  Fromage,"425 Chemin Vanier, Gatineau, QC J9J 3H9",specialty,deli meat cheese,(None),45.4143342,-75.8078371,new,NA,NA,NA,NA,NA,2021-08-26
547,La Vieille Alliance,"210 Chemin d'Aylmer, Gatineau, QC J9H 1A2",specialty,bakery,(None),45.3947103,-75.8331176,new,NA,NA,NA,NA,NA,2021-08-26
548,Ladles Deli,"2323 Riverside Dr, Ottawa, ON K1H 8L5",specialty,deli meat cheese,Billings Bridge - Alta Vista,45.3859586,-75.6795206,new,NA,NA,NA,NA,NA,2021-08-26
549,Lakomka Delicatessen,"1127 Baxter Rd, Ottawa, ON",grocery,small,Iris - Queensway Terrance South,45.3508762,-75.7821448,new,NA,NA,NA,NA,NA,2021-08-26
550,Lapointe Fish,"46 Byward Market Square, Ottawa, ON K1N 7A2",grocery,small,Byward Market,45.427458,-75.6928445,new,NA,NA,NA,NA,NA,2021-08-26
551,Lavergne Meat & Deli,"3971 Navan Rd, Navan, ON K4B 1H9",specialty,deli meat cheese,Navan - Sarsfield,45.4236752,-75.4757833,new,NA,NA,NA,NA,NA,2021-08-26
552,Lavoie Line Herboriste,"1134 Maloney Blvd E, Gatineau, QC J8P 1H9",specialty,health store,(None),45.49232,-75.5864712,new,NA,NA,NA,NA,NA,2021-08-26
553,Le Deli,"200 Promenade Du Portage, Gatineau, QC J8X 4H4",specialty,deli meat cheese,(None),45.4268934,-75.7134941,new,NA,NA,NA,NA,NA,2021-08-26
554,Le Moulin de Provence,"55 Byward Market Square, Ottawa, ON K1N 9C3",specialty,bakery,Byward Market,45.427449,-75.6923646,new,NA,NA,NA,NA,NA,2021-08-26
555,Le Moulin de Provence K.D,"30 Metcalfe Street, Ottawa, ON K1P 5L4",specialty,bakery,Centretown,45.4223318,-75.6972065,new,NA,NA,NA,NA,NA,2021-08-26
556,Le Muffin Plus,"111 Albert St, Ottawa, ON K1P 5K9",specialty,deli meat cheese,Centretown,45.421646,-75.6974294,new,NA,NA,NA,NA,NA,2021-08-26
557,Le Naturiste Jmb,"1100 Maloney Blvd W, Gatineau, QC J8T 6G3",specialty,health store,(None),45.4756531,-75.6972849,new,NA,NA,NA,NA,NA,2021-08-26
558,Le Pain d'Alain,"53 Boulevard Saint-Joseph, Gatineau, QC J8Y 3W1",specialty,bakery,(None),45.4268064,-75.7336841,new,NA,NA,NA,NA,NA,2021-08-26
559,Le Quick Pick,"71 Rue Laval, Ottawa, ON",grocery,small,(None),45.4278307,-75.7162813,new,NA,NA,NA,NA,NA,2021-08-26
560,Le Roi Pasteries & Bakery,"1729 Bank Street, Ottawa, ON K1V 7Z5",specialty,bakery,Billings Bridge - Alta Vista,45.3742139,-75.6646335,new,NA,NA,NA,NA,NA,2021-08-26
561,Le Smoked Meat a Bonnie,"137, Rue Principale, Aylmer, QC J9H 3M7",specialty,deli meat cheese,(None),45.39537,-75.8423622,new,NA,NA,NA,NA,NA,2021-08-26
562,Lebanese Village Bakery,"2653 Alta Vista Drive, Ottawa, ON K1V 1A3",specialty,bakery,Ledbury - Heron Gate - Ridgemont,45.3723117,-75.6621991,new,NA,NA,NA,NA,NA,2021-08-26
563,Les Moulins La Fayette,"1000 Wellington St W, Ottawa, ON K1Y 2X9",specialty,bakery,Hintonburg - Mechanicsville,45.4051191,-75.7228743,new,NA,NA,NA,NA,NA,2021-08-26
564,Lesuq,"141 Beechwood Av., Ottawa, ON K1M 1L4",grocery,small,Lindenlea - New Edinburgh,45.4424018,-75.6715224,new,NA,NA,NA,NA,NA,2021-08-26
565,LeSuq | Preston,"352 Preston St, Ottawa, ON",grocery,small,West Centretown,45.4020069,-75.7105487,new,NA,NA,NA,NA,NA,2021-08-26
566,Libnan Bakery,"4 Lorry Greenberg Dr, Ottawa, ON K1G 5H6",specialty,bakery,Hunt Club Park,45.3691281,-75.6209221,new,NA,NA,NA,NA,NA,2021-08-26
567,Life of Pie,"1134 Bank Street, Ottawa, ON K1S 3X6",specialty,bakery,Old Ottawa South,45.3933027,-75.6829911,new,NA,NA,NA,NA,NA,2021-08-26
568,Lim Bangkok Grocery,"794 Somerset St W, Ottawa, ON",grocery,small,West Centretown,45.4096052,-75.7102294,new,NA,NA,NA,NA,NA,2021-08-26
569,Little Euro Delicatessen,"2 Goldridge Dr, Kanata, ON K2T 1C7",grocery,small,Kanata Lakes - Arcardia,45.316109,-75.9206246,new,NA,NA,NA,NA,NA,2021-08-26
570,Little Italy Bakery,"306 Preston street, Ottawa, ON K1R 7R6",specialty,bakery,West Centretown,45.4035067,-75.7114095,new,NA,NA,NA,NA,NA,2021-08-26
571,LITTLE ITALY FINE FOODS,"178 MAIN ST, Ottawa, ON",grocery,small,Old Ottawa East,45.4092452,-75.678269,new,NA,NA,NA,NA,NA,2021-08-26
572,Little Jo Berry's,"1305 Wellington Street, Ottawa, ON K1Y 3B1",specialty,bakery,Island Park - Wellington Village,45.3989748,-75.7358552,new,NA,NA,NA,NA,NA,2021-08-26
573,Little Latin America,"764 Somerset St W, Ottawa, ON K1R 6P9",grocery,small,West Centretown,45.4101579,-75.7084932,new,NA,NA,NA,NA,NA,2021-08-26
574,LOBLAWS,"363 Rideau St, Ottawa, Ontario, K1N 5Y6",grocery,large,Lowertown,45.4301553,-75.6838142,new,NA,NA,NA,NA,NA,2021-08-26
575,LOBLAWS,"100 McArthur Rd, Ottawa, Ontario, K1L 8H5",grocery,large,Overbrook - McArthur,45.4293416,-75.6648604,new,NA,NA,NA,NA,NA,2021-08-26
576,LOBLAWS,"64 Isabella St, Ottawa, Ontario, K1S 1V4",grocery,large,Glebe - Dows Lake,45.4104617,-75.6858976,new,NA,NA,NA,NA,NA,2021-08-26
577,LOBLAWS,"1910 St Laurent Blvd, Ottawa, Ontario, K1G 1A4",grocery,large,Elmvale - Canterbury,45.3990561,-75.6239131,new,NA,NA,NA,NA,NA,2021-08-26
578,LOBLAWS,"2085 Carling Ave, Ottawa, Ontario, K2A 1H2",grocery,large,Laurentian,45.3723082,-75.7675725,new,NA,NA,NA,NA,NA,2021-08-26
579,LOBLAWS,"1460 Merivale Rd, Nepean, Ontario, K2E 5P2",grocery,large,Skyline - Fisher Heights,45.3619299,-75.7353516,new,NA,NA,NA,NA,NA,2021-08-26
580,LOBLAWS,"2210 Bank St, Ottawa, Ontario, K1V 1J5",grocery,large,South Keys - Greenboro West,45.3556337,-75.6546138,new,NA,NA,NA,NA,NA,2021-08-26
581,LOBLAWS,"1980 Baseline Rd, Ottawa, Ontario, K2C 0C6",grocery,large,Cityview - Crestview - Meadowlands,45.3520746,-75.7595588,new,NA,NA,NA,NA,NA,2021-08-26
582,LOBLAWS,"2065A Robertson Rd, Ottawa, Ontario, K2H 5H9",grocery,large,Bells Corners East,45.3245571,-75.8330591,new,NA,NA,NA,NA,NA,2021-08-26
583,LOBLAWS,"200 Earl Grey Dr, Ottawa, Ontario, K2T 1B6",grocery,large,Kanata Lakes - Arcardia,45.3100558,-75.9164635,new,NA,NA,NA,NA,NA,2021-08-26
584,LOBLAWS,"3201 Greenbank Rd, Ottawa, Ontario, K2J 4H9",grocery,large,Chapman Mills,45.2680519,-75.7434605,new,NA,NA,NA,NA,NA,2021-08-26
585,Log Cabin Orchard,"6121 Cabin Road, Ottawa, ON K0A 2W0",farmer's market,farmer's market,Osgoode - Vernon,45.1699211,-75.5809559,new,NA,NA,NA,NA,NA,2021-08-26
586,Luciano Foods,"114 Preston St, Ottawa, ON",grocery,small,West Centretown,45.4085215,-75.714604,new,NA,NA,NA,NA,NA,2021-08-26
587,Lunch,"121 Bank Street, Ottawa, ON K1P 5N5",specialty,deli meat cheese,Centretown,45.4196603,-75.6998674,new,NA,NA,NA,NA,NA,2021-08-26
588,Lunch,"60 A Lebreton Street, Ottawa, ON K1R 7H3",specialty,deli meat cheese,West Centretown,45.4085651,-75.7087642,new,NA,NA,NA,NA,NA,2021-08-26
589,Lusa Bakery,"1111 Wellington Street, Ottawa, ON K1Y 2Y6",specialty,bakery,Hintonburg - Mechanicsville,45.4025698,-75.7261541,new,NA,NA,NA,NA,NA,2021-08-26
590,Lx & Lz Variety,"440 Gloucester St, Ottawa, ON K1R 7T8",convenience,regular,Centretown,45.4140798,-75.7067335,new,NA,NA,NA,NA,NA,2021-08-26
591,Lyndale Corner Food Mart,"60 Lyndale Avenue, Ottawa, ON K1Y 2M8",convenience,regular,Hintonburg - Mechanicsville,45.4071673,-75.7308767,new,NA,NA,NA,NA,NA,2021-08-26
592,M & A Convenience Store,"178 Rideau Street, Ottawa, ON K1N 5X6",convenience,regular,Sandy Hill,45.427146,-75.689152000000007,new,NA,NA,NA,NA,NA,2021-08-26
593,M & J Tropical Super Market,"1509 Merivale Road, Ottawa, ON",grocery,small,Skyline - Fisher Heights,45.3572937,-75.7367947,new,NA,NA,NA,NA,NA,2021-08-26
594,M&M Food Market,"536 Montreal Rd, Ottawa, ON K1K 0T9",grocery,large,Overbrook - McArthur,45.4407432,-75.6455791,new,NA,NA,NA,NA,NA,2021-08-26
595,M&M Food Market,"197 Trainyards Drive, Ottawa, ON",grocery,large,East Industrial,45.413763,-75.64364,new,NA,NA,NA,NA,NA,2021-08-26
596,M&M Food Market,"990 River Rd, Ottawa, ON",grocery,large,Manotick,45.2339852,-75.6774721,new,NA,NA,NA,NA,NA,2021-08-26
597,Mac's,"6469 Jeanne D'Arc Blvd North, OTTAWA, Canada",convenience,gas station,Convent Glen - Orléans Woods,45.4803399,-75.5370229,new,NA,NA,NA,NA,NA,2021-08-26
598,Mac's,"1985 Trim Road, OTTAWA, Canada",convenience,gas station,Cardinal Creek,45.4713098,-75.4539885,new,NA,NA,NA,NA,NA,2021-08-26
599,Mac's,"2302 Tenth Line Road, OTTAWA, Canada",convenience,gas station,Portobello South,45.4507803,-75.4830486,new,NA,NA,NA,NA,NA,2021-08-26
600,Mac's,"395 Montreal Road, OTTAWA, Canada",convenience,gas station,Vanier North,45.4390106,-75.6539378,new,NA,NA,NA,NA,NA,2021-08-26
601,Mac's,"1025 Merivale Rd., OTTAWA, Canada",convenience,regular,Carlington,45.3789466,-75.7328982,new,NA,NA,NA,NA,NA,2021-08-26
602,Mac's,"888 Meadowlands Dr. E., OTTAWA, Canada",convenience,regular,Carleton Heights - Rideauview,45.3671249,-75.7025045,new,NA,NA,NA,NA,NA,2021-08-26
603,Mac's,"1031 Teron Rd., KANATA, Canada",convenience,regular,Beaverbrook,45.3305788,-75.9003508,new,NA,NA,NA,NA,NA,2021-08-26
604,Mac's,"13 Kakulu Rd., KANATA, Canada",convenience,regular,Katimavik - Hazeldean,45.3094398,-75.8816581,new,NA,NA,NA,NA,NA,2021-08-26
605,Mac's,"100 Castlefrank Rd., KANATA, Canada",convenience,regular,Glen Cairn - Kanata South Business Park,45.2936647,-75.8816465,new,NA,NA,NA,NA,NA,2021-08-26
606,Mac's,"1 Tartan Dr., NEPEAN, Canada",convenience,regular,Old Barrhaven East,45.269884,-75.7540622,new,NA,NA,NA,NA,NA,2021-08-26
607,Mac's,"1 Hobin St., STITTSVILLE, Canada",convenience,regular,Stittsville,45.2647162,-75.9292944,new,NA,NA,NA,NA,NA,2021-08-26
608,Mac's,"5511 Main Street, MANOTICK, Canada",convenience,regular,Manotick,45.2271049,-75.6861776,new,NA,NA,NA,NA,NA,2021-08-26
609,Mac's,"163 Town Line W., CARLETON PLACE, Canada",convenience,regular,(None),45.1405071,-76.1557846,new,NA,NA,NA,NA,NA,2021-08-26
610,Mac's,"355 Franktown Rd., CARLETON PLACE, Canada",convenience,regular,(None),45.1309426,-76.1287832,new,NA,NA,NA,NA,NA,2021-08-26
611,Mac's,"421 Rideau Street, KEMPTVILLE, Canada",convenience,gas station,(None),45.0196507,-75.6508847,new,NA,NA,NA,NA,NA,2021-08-26
612,Mace Concenience,"876 Montreal Rd, Ottawa, ON K1K 4L3",convenience,regular,Carson Grove - Carson Meadows,45.4457968,-75.6301564,new,NA,NA,NA,NA,NA,2021-08-26
613,MacEwen Albion,"5546 Albion Road, Gloucester, ON",convenience,gas station,Greely,45.269772,-75.5944777,new,NA,NA,NA,NA,NA,2021-08-26
614,MacEwen Aylmer,"380 Chemin Vanier, Aylmer, Gatineau, QC",convenience,gas station,(None),45.4127014,-75.8089522,new,NA,NA,NA,NA,NA,2021-08-26
615,MacEwen Bank & Catherine,"512a Bank Street, Ottawa, ON",convenience,gas station,Centretown,45.4096706,-75.6924399,new,NA,NA,NA,NA,NA,2021-08-26
616,MacEwen Carleton Place,"322 Townline Road East, Carleton Place, ON",convenience,gas station,(None),45.1500151,-76.1414177,new,NA,NA,NA,NA,NA,2021-08-26
617,MacEwen Carp Road,"2070 Carp Rd, Carp, ON",convenience,gas station,Stittsville,45.2756404,-75.9496328,new,NA,NA,NA,NA,NA,2021-08-26
618,MacEwen Dunrobin,"1794 Dunrobin Rd, Dunrobin, ON",convenience,gas station,Dunrobin,45.3831274,-75.9694675,new,NA,NA,NA,NA,NA,2021-08-26
619,MacEwen Fallowfield,"4564 Fallowfield Road, Ottawa, ON",convenience,gas station,Richmond,45.2689656,-75.8018053,new,NA,NA,NA,NA,NA,2021-08-26
620,MacEwen Kemptville,"2985 County Rd 43, Kemptville, ON",convenience,gas station,(None),45.0299974,-75.6373387,new,NA,NA,NA,NA,NA,2021-08-26
621,MacEwen Richmond,"5925 Perth St, Richmond, ON",convenience,gas station,Richmond,45.2007119,-75.8294839,new,NA,NA,NA,NA,NA,2021-08-26
622,MacEwen Rideau Road,"5026 Bank Street, Gloucester, ON K1X 1G8",convenience,gas station,Greely,45.2971137,-75.5807549,new,NA,NA,NA,NA,NA,2021-08-26
623,MacEwen River Road,"685 River Road, Ottawa, ON K1V 2G2",convenience,gas station,Riverside South - Leitrim,45.2701673,-75.6978273,new,NA,NA,NA,NA,NA,2021-08-26
624,MacEwen Russell,"1112 Concession Street, Russell, ON",convenience,gas station,(None),45.2581067,-75.3591107,new,NA,NA,NA,NA,NA,2021-08-26
625,MacEwen St. Laurent & Belfast,"1515 St Laurent Blvd, Ottawa, ON",convenience,gas station,East Industrial,45.412291,-75.6302972,new,NA,NA,NA,NA,NA,2021-08-26
626,MacEwen Vars,"104 St Guillaume Rd, Vars, ON K0A 3H0",convenience,gas station,(None),45.3308521,-75.346099,new,NA,NA,NA,NA,NA,2021-08-26
627,Madina City Market,"1136 Cadboro Rd, Ottawa, ON K1J 7R1",grocery,small,Carson Grove - Carson Meadows,45.4307575,-75.6211764,new,NA,NA,NA,NA,NA,2021-08-26
628,Maggy's Mart,"8154 Jeanne D'arc Blvd N, Orleans, ON K1E 2H5",convenience,regular,Chatelaine Village,45.4875472,-75.5116649,new,NA,NA,NA,NA,NA,2021-08-26
629,Maguro Cafe & Bakery,"745 Kanata Ave, Ottawa, ON K2T 1H9",specialty,bakery,Kanata Lakes - Arcardia,45.3109367,-75.909642,new,NA,NA,NA,NA,NA,2021-08-26
630,Main Farmers' Market,"210 Main Street, Ottawa, ON K1S 1C6",farmer's market,farmer's market,Old Ottawa East,45.4080462,-75.6775902,new,NA,NA,NA,NA,NA,2021-08-26
631,Maison,"4750 Bank Street, Ottawa, ON",specialty,deli meat cheese,Findlay Creek,45.3191181,-75.5957883,new,NA,NA,NA,NA,NA,2021-08-26
632,Maison Oddo,"260 Boulevard Saint-Raymond, Gatineau, QC J9A 3G7",specialty,bakery,(None),45.4270446,-75.7628713,new,NA,NA,NA,NA,NA,2021-08-26
633,Malak Lebanese Pastry,"1216 Bank Street, Ottawa, ON K1S 3Y1",specialty,bakery,Old Ottawa South,45.3914804,-75.6811092,new,NA,NA,NA,NA,NA,2021-08-26
634,Mama Cora Latin Market,"274 Montreal Rd, Vanier, ON K1L 6C3",grocery,small,Vanier South,45.4366197,-75.6598836,new,NA,NA,NA,NA,NA,2021-08-26
635,Mama Rosa,"375 Des Epinettes Avenue, OrlÃƒÂ©ans, ON K1E 3E6",specialty,deli meat cheese,Queenswood Heights,45.4661877,-75.4957745,new,NA,NA,NA,NA,NA,2021-08-26
636,Mamie Clafoutis,"400 Richmond Road, Ottawa, ON K2A 3X9",specialty,bakery,Laurentian,45.390509,-75.7564147,new,NA,NA,NA,NA,NA,2021-08-26
637,Mamma Teresa Ristorante,"300 Somerset St W, Ottawa, ON K2P 0J6",specialty,deli meat cheese,Centretown,45.4160858,-75.6939437,new,NA,NA,NA,NA,NA,2021-08-26
638,"Manila Mart African, Filipino & Asian Grocery","2924 Carling Ave, Ottawa, ON K2B 7J7",grocery,small,Whitehaven - Queensway Terrace North,45.3565119,-75.8012461,new,NA,NA,NA,NA,NA,2021-08-26
639,Manor Park Convenience Store,"293 St Laurent Blvd, Ottawa, ON K1K 2Z3",convenience,regular,Manor Park,45.4511597,-75.6522707,new,NA,NA,NA,NA,NA,2021-08-26
640,Manor Park Grocy,"179 St Laurent Blvd, Ottawa, ON",grocery,small,Manor Park,45.4541521,-75.6539569,new,NA,NA,NA,NA,NA,2021-08-26
641,Manotick Natural Market,"1143 Tighe Street, Manotick, ON K4M 1A8",specialty,health store,Manotick,45.2256217,-75.6840638,new,NA,NA,NA,NA,NA,2021-08-26
642,Manphong Supermarket,"775 Somerset St W, Ottawa, ON",grocery,small,West Centretown,45.4101418,-75.7096661,new,NA,NA,NA,NA,NA,2021-08-26
643,Maple Hill Urban Farm,"200 Moodie Drive, Ottawa, ON K2H 8K6",farmer's market,farmer's market,Greenbelt,45.3290301,-75.8440551,new,NA,NA,NA,NA,NA,2021-08-26
644,Maple Leaf Dairy,"249 Bridge Street, Carleton Place, ON K7C 3H3",convenience,regular,(None),45.1421263,-76.1484897,new,NA,NA,NA,NA,NA,2021-08-26
645,Maple Tuck Shop,"1150 Fisher Ave, Ottawa, ON K1Z 8M6",convenience,regular,Civic Hospital-Central Park,45.3775357,-75.7215341,new,NA,NA,NA,NA,NA,2021-08-26
646,Marcello's,"407 Laurier Avenue W, Ottawa, ON K1R 7Y7",convenience,regular,Centretown,45.4176063,-75.7020495,new,NA,NA,NA,NA,NA,2021-08-26
647,Marcello's Catering,"333 Preston St, Ottawa, ON K1S 5N4",specialty,bakery,West Centretown,45.4024288,-75.7084054,new,NA,NA,NA,NA,NA,2021-08-26
648,Marcello's Deli & Market,"240 Sparks St, Ottawa, ON K1P 6C9",specialty,deli meat cheese,Centretown,45.4202971,-75.702403,new,NA,NA,NA,NA,NA,2021-08-26
649,Marcello's Marche Et Deli,"25 Rue Eddy, Gatineau, QC J8X 4B5",specialty,deli meat cheese,(None),45.4257486,-75.7205696,new,NA,NA,NA,NA,NA,2021-08-26
650,Marcello's Marche Et Deli,"1 Promenade Du Portage, Gatineau, QC J8X 4B1",specialty,deli meat cheese,(None),45.4251583,-75.7217569,new,NA,NA,NA,NA,NA,2021-08-26
651,Marcello's Market & Deli,"99 Bank St, Ottawa, ON K1P 6B9",specialty,deli meat cheese,Centretown,45.4204966,-75.7000906,new,NA,NA,NA,NA,NA,2021-08-26
652,Marcello's Market & Deli,"150 Slater St., Ottawa, ON K1P 5H3",grocery,large,Centretown,45.4201613,-75.6974389,new,NA,NA,NA,NA,NA,2021-08-26
653,MarchÃ¢Ë†Å¡Ã‚Â© Bonichoix Alain Viau,"1244 St Augustin Rd, Embrun, ON K0A 1W0",grocery,small,(None),45.274131,-75.275381,new,NA,NA,NA,NA,NA,2021-08-26
654,MarchÃƒÂ© Hintonburg Market,"1059 Wellington Street, Ottawa, ON",grocery,small,Hintonburg - Mechanicsville,45.4039534,-75.7247482,new,NA,NA,NA,NA,NA,2021-08-26
655,Mario's Food Centre,"381 McArthur Ave, Ottawa, ON",grocery,small,Vanier South,45.4323227,-75.6505081,new,NA,NA,NA,NA,NA,2021-08-26
656,Markie's Montreal Smoked Meat,"E-1679 Carling Ave, Ottawa, ON K2A 1C4",specialty,deli meat cheese,Westboro,45.3797627,-75.7502537,new,NA,NA,NA,NA,NA,2021-08-26
