name,address,phone,Y,X,note,address2,update_date,category,lat,lng,geometry
Petro-Canada,"1941 Innes Road, Gloucester, Ontario, K1B4C6",6137451797,45.4194632,-75.5960793,NA,NA,NA,convenience,45.4194632,-75.5960793,"c(375542.229258358, 5031456.11233889)"
International News,"269 Av Laurier O, Ottawa, ON K1P 5J9",NA,45.4191565,-75.6984744,NA,NA,NA,convenience,45.4191565,-75.6984744,"c(367528.977575922, 5031337.07468599)"
Morning Owl Coffee House,"139 Bank Street, Ottawa, ON K1P 5N7",NA,NA,NA,Coffee &amp; Tea,NA,NA,bakery,45.4190924,-75.6993655,"c(367459.309290826, 5031329.25679491)"
Harry Deli,"320 Queen Street, Ottawa, ON K1R 5A3",NA,NA,NA,"Delis, Sandwiches",NA,NA,deli meat cheese,45.4190809,-75.7034734,"c(367137.829480163, 5031324.78702917)"
Petro-Canada,"1960 Innes Road, Ottawa, Ontario, K1B3K5",6138427460,45.419071,-75.5949279,NA,NA,NA,convenience,45.419071,-75.5949279,"c(375632.829924196, 5031413.5409673)"
Johnny Farina Restaurant,"216 Elgin Street, Ottawa, ON",(613) 565-5155,45.41885653,-75.69157581,"Italian, Pizza, Delis",NA,2021-07-06,deli meat cheese,45.4188788,-75.6915905,"c(368068.034884726, 5031311.60572965)"
Farm Boy,"193 Metcalfe Street, Ottawa, ON K2P 0S5",613-598-0257,45.41888822,-75.69320165,NA,"Ottawa, ON
K2P 0S5",2021-05-14,grocery,45.4187946,-75.6929885,"c(367958.71807804, 5031301.15004439)"
L'Esplanade Laurier Market,"181 Bank St, Ottawa, ON K2P 1W5",(613) 569-3860,45.4187923,-75.6975272,NA,NA,NA,grocery,45.4187923,-75.6975272,"c(367603.511032336, 5031297.3407233)"
General Nutrition Centre,"160 Bank St, Ottawa, ON K1P 5N8",NA,NA,NA,Health Food Store,NA,NA,health store,45.4187593,-75.699408,"c(367456.351586085, 5031292.20671595)"
Arum Korean Market (Downtown),"300 Laurier Ave W, Ottawa, ON K1A 1J2",NA,45.4186128,-75.6979512,NA,NA,NA,grocery,45.4186067,-75.6979476,"c(367570.815173349, 5031276.38708411)"
Pot & Pantry,"244 Elgin Street, Ottawa, ON",(613) 565-1212,45.41822164,-75.69096712,"Kitchen Supplies, Grocery",NA,2021-07-06,grocery,45.418373,-75.6909919,"c(368115.448019024, 5031255.86783726)"
Dollarama,"255 Elgin St, Ottawa, ON, K2P 1L8",16132880046,45.4183701,-75.6906583,NA,NA,NA,convenience,45.4183701,-75.6906583,"c(368141.559795239, 5031255.8082062)"
Moe's Convenience Store,"1665 Cyrville Road, Gloucester, ON K1B 3L7",NA,45.418213,-75.6081073,Convenience Stores,NA,NA,convenience,45.418213,-75.6081073,"c(374602.440933983, 5031306.67110428)"
Shoppers,"174 Bank St , Ottawa",(613) 232-5723,45.4181889,-75.6992434,NA,NA,NA,grocery,45.4181889,-75.6992434,"c(367469.864610961, 5031228.94713281)"
2 Broke Girls Bakery,"360 Albert Street, Ottawa, ON K1R",NA,NA,NA,"Desserts, Bakeries",NA,NA,bakery,45.4181744,-75.7035661,"c(367131.572025745, 5031223.97702112)"
Country Style,"340 Laurier Ave W, Ottawa, ON K1P 5K3",NA,45.4179829,-75.6998984,Convenience Stores,NA,NA,convenience,45.4179829,-75.6998984,"c(367418.829890646, 5031205.54451704)"
Slater Street Market,"350 Slater St., Ottawa, ON K1A 0K1",NA,45.4177623,-75.7032745,NA,NA,NA,grocery,45.4177623,-75.7032745,"c(367154.847194822, 5031178.40688897)"
Bread & Sons Bakery,"195 Bank Street, Ottawa, ON K2P 1W7",NA,NA,NA,"Bakeries, Delis, Pizza",NA,NA,bakery,45.417717,-75.6981892,"c(367552.892463561, 5031177.32737722)"
Brownloaf Bakery,"268 Elgin St, Ottawa, ON K2P 1M2",NA,NA,NA,Bakeries,NA,NA,bakery,45.417615,-75.6903145,"c(368169.311276266, 5031172.16571993)"
Marcello's,"407 Laurier Avenue W, Ottawa, ON K1R 7Y7",NA,45.4176063,-75.7020495,"Buffets, Delis",NA,NA,convenience,45.4176063,-75.7020495,"c(367250.892368391, 5031162.02114263)"
Meow Tea,"279 Elgin Street, Ottawa, ON K2P 1M1",NA,NA,NA,"Bubble Tea, Bakeries, Coffee &amp; Tea",NA,NA,bakery,45.4175576,-75.6899254,"c(368199.828051991, 5031166.09353792)"
Rexall,"407 Laurier Avenue West Unit #24, 25 & 26, Ottawa, ON K1R 7Y7",NA,45.4174617,-75.7025069,NA,NA,NA,grocery,45.4174617,-75.7025069,"c(367215.253704687, 5031145.59692307)"
Zesty Market,"280 Elgin St, Ottawa, ON K2P 1M2",NA,45.4174483,-75.6902436,Convenience Stores,NA,NA,convenience,45.4174483,-75.6902436,"c(368175.046683913, 5031153.69642617)"
Quickie,"435 ALBERT STREET, Ottawa, Ontario, K1R 7X4",613-232-6488,45.4173543,-75.7067817,NA,NA,NA,convenience,45.4173543,-75.7067817,"c(366880.807369959, 5031130.35364997)"
JJ's Market,"380 Laurier Ave W, Ottawa, ON K1P 5K3",(613) 236-8914,NA,NA,NA,NA,NA,grocery,45.4173464,-75.700451,"c(367376.284540573, 5031134.3810763)"
Slater Street Market,"427 Laurier West, Ottawa, ON K1R 1B9",NA,45.4172318,-75.7025806,Convenience Stores,NA,NA,convenience,45.4172318,-75.7025806,"c(367209.738898826, 5031119.99125623)"
Bilal Farms Butcher Shop,"1741 Cyrville Rd Unit C, Gloucester, ON K1B 3K8",NA,45.417149,-75.6047832,NA,NA,NA,grocery,45.417149,-75.6047832,"c(374863.911542895, 5031191.32021891)"
Yaseen Halal Pizza & Bakery,"1741 Cyrville Rd, Gloucester, ON K1B 3L8",(613) 216-4655,NA,NA,NA,NA,NA,bakery,45.417149,-75.6047832,"c(374863.911542895, 5031191.32021891)"
Corner Kitchen,"200 Kent Street, Ottawa, ON K2P 2J8",NA,NA,NA,Bakeries,NA,NA,bakery,45.41714,-75.7014594,"c(367297.590408203, 5031110.66014726)"
The Scone Witch,"1638 Cyrville Road, Ottawa, ON K1B 3L8",NA,NA,NA,Bakeries,NA,NA,bakery,45.4171337,-75.608016,"c(374610.916406717, 5031186.80918483)"
North & Navy,"226 Nepean Street, Ottawa, ON K2P 0B8",NA,NA,NA,"Italian, Wine Bars, Seafood",NA,NA,deli meat cheese,45.416712,-75.6990816,"c(367484.161775659, 5031064.94725643)"
Golden Baguette Bakery,"242 Bank Street, Ottawa, ON K2P 1X4",NA,NA,NA,Bakeries,NA,NA,bakery,45.416355,-75.6974384,"c(367613.163115972, 5031026.55612251)"
Dollar Tree,"1750 Innes Road, Silver City Center, Ottawa, ON, K1B 3K5",613-741-2519,45.4162282,-75.6005309,NA,NA,NA,convenience,45.4162282,-75.6005309,"c(375197.860573819, 5031092.70563685)"
Quality Meat and Foods,"1411 Triole St, Gloucester, ON K1B 4T4",NA,45.4161756,-75.6304703,NA,NA,NA,grocery,45.4161756,-75.6304703,"c(372854.688653229, 5031061.09453175)"
Mamma Teresa Ristorante,"300 Somerset St W, Ottawa, ON K2P 0J6",NA,NA,NA,Italian,NA,NA,deli meat cheese,45.4160858,-75.6939437,"c(367886.97830806, 5030999.37510919)"
Royal Varity,"260 Bank Street, Ottawa, ON K2P 1X4",NA,45.4160833,-75.6971684,Convenience Stores,NA,NA,convenience,45.4160833,-75.6971684,"c(367634.596221084, 5030996.57333482)"
Adam's Sausages,"1437 Michael Street, Ottawa, ON",(613) 749-3336,45.4158876,-75.62819069,"Butcher, Meat Shops, Imported Food",NA,2021-07-06,grocery,45.4159116,-75.6281825,"c(373034.063599317, 5031033.6946659)"
Quickie,"348 ELGIN STREET, Ottawa, Ontario, K2P 1M6",613-695-7778,45.4157122,-75.6886654,NA,NA,NA,convenience,45.4157122,-75.6886654,"c(368300.509280872, 5030962.01057619)"
Upper Crust,"267 O'Connor Street, Ottawa, ON K2P 1V3",NA,NA,NA,"Delis, Sandwiches, Breakfast &amp; Brunch",NA,NA,bakery,45.4155084,-75.6932832,"c(367939.316594331, 5030935.72764634)"
Bayscorner,"245 Bay St, Ottawa, ON K1R 5Z4",NA,45.4154673,-75.7040931,NA,NA,NA,grocery,45.4154673,-75.7040931,"c(367093.303878166, 5030922.73236147)"
180 Food Market,"180 Lees Ave, Ottawa, ON K1S 5P3",NA,45.4153548,-75.6708025,Convenience Stores,NA,NA,convenience,45.4153548,-75.6708025,"c(369698.988283433, 5030936.54941006)"
North Bestone,"190 Lees Avenue, Ottawa, ON",NA,45.41510731,-75.66995174,Convenience Stores,NA,2021-07-06,grocery,45.4151826,-75.6697825,"c(369779.018282773, 5030918.23648374)"
Costco,"1900 Cyrville Rd, K1B 1A5 Ottawa",NA,45.4151698,-75.6033867,NA,NA,NA,grocery,45.4151698,-75.6033867,"c(374975.659743173, 5030972.59179001)"
YIG,"296 Bank St, Ottawa, Ontario, K2P 1X8",6132348692,45.414883,-75.697015,Massine's Your Independent Grocer Ottawa (Colleague Testing),"Ottawa, Ontario, K2P 1X8",2021-05-01,grocery,45.4149887,-75.6963375,"c(367700.842840717, 5030875.58129485)"
Circle K,"1494 Innes RD, GLOUCESTER, Canada",NA,45.4146989,-75.6045069,"car_wash, gas, diesel, atm",NA,NA,convenience,45.4146989,-75.6045069,"c(374888.567164465, 5030919.2846983)"
Shell,"420 CH VANIER, GATINEAU, Quebec, J9J 3H8",+1 819 684 3823,45.414595,-75.8093074,NA,NA,NA,convenience,45.414595,-75.8093074,"c(358859.326374063, 5030749.70422449)"
Bravo Corner,"312 Bank St, Ottawa, ON K2P 1Y1",NA,45.4145679,-75.6958437,Convenience Stores,NA,NA,convenience,45.4145679,-75.6958437,"c(367739.958885864, 5030829.20460564)"
Dollarama,"500 Terminal Ave., Ottawa, ON, K1G0Z3",16135621002,45.4144745,-75.6471402,NA,NA,NA,convenience,45.4144745,-75.6471402,"c(371552.006298754, 5030858.08562346)"
La Trappe Ã  Fromage,"425 Chemin Vanier, Gatineau, QC J9J 3H9",NA,NA,NA,"Cheese Shops, Delicatessen, Meat Shops",NA,NA,deli meat cheese,45.4143342,-75.8078371,"c(358974.653534032, 5030721.71097395)"
Quickie,"326-332 BANK STREET, Ottawa, Ontario, K2P 1Y1",613-598-0052,45.4142546,-75.6956649,NA,NA,NA,convenience,45.4142546,-75.6956649,"c(367754.301371987, 5030794.52791991)"
Lx & Lz Variety,"440 Gloucester St, Ottawa, ON K1R 7T8",NA,45.4140798,-75.7067335,Convenience Stores,NA,NA,convenience,45.4140798,-75.7067335,"c(366888.168179274, 5030766.50008595)"
ThimbleCakes,"369 Bank Street, Ottawa, ON K2P 1Y2",NA,NA,NA,"Bakeries, Coffee &amp; Tea, Gluten-Free",NA,NA,bakery,45.4139653,-75.6950059,"c(367806.202150631, 5030762.8943487)"
Herb & Spice Shop,"375 Bank Street, Ottawa, ON",(613) 232-4087,45.41391571,-75.69478483,"Health Food Store, Herbs & Spices, Cosmetics & Beauty Supply",NA,2021-07-06,grocery,45.4139145,-75.6948505,"c(367818.421668986, 5030757.3707409)"
Athena Gourmet Greek imports,"368 Bank St, Ottawa, ON K2P 1Y4",NA,45.4138564,-75.695289,NA,NA,NA,grocery,45.4138564,-75.695289,"c(367784.165233366, 5030750.57074953)"
Bulk Barn,"197 Trainyards Drive, Ottawa, ON",(613) 244-0103,45.41178566,-75.63916623,"Herbs & Spices, Grocery",NA,2021-07-06,grocery,45.413763,-75.64364,"c(371826.80295211, 5030781.92808155)"
M&M Food Market,"197 Trainyards Drive, Ottawa, ON",(613) 241-9054,45.41178566,-75.63916623,Grocery,NA,2021-07-06,grocery,45.413763,-75.64364,"c(371826.80295211, 5030781.92808155)"
Reliance Foods International,"644 Cooper St, Ottawa, ON K1R 5J2",NA,NA,NA,Health Food Store,NA,NA,health store,45.4135771,-75.702498,"c(367220.230037186, 5030713.91349552)"
New Thana Market,"386 Bank St, Ottawa, ON",(613) 567-2963,45.41345131,-75.69508179,Grocery,NA,2021-07-06,grocery,45.413522,-75.694906,"c(367814.514263602, 5030713.70928627)"
Shawarma's King,"395 Bank Street, Ottawa, ON K2P 1Y3",NA,NA,NA,"Middle Eastern, Sandwiches",NA,NA,bakery,45.413402,-75.6943592,"c(367857.445684425, 5030700.8023228)"
WALMART,"450 Terminal Ave, Ottawa, ON, K1G 0Z3",613-562-0500,45.413726,-75.651251,Trainyards Supercentre,"Ottawa, ON, K1G 0Z3",2021-05-01,grocery,45.4131465,-75.6496399,"c(371357.918902538, 5030708.43562149)"
The Chopped Leaf,"140 Trainyards Dr, Ottawa, ON K1G 3S2",NA,NA,NA,"Salad, Soup",NA,NA,deli meat cheese,45.413009,-75.6453412,"c(371694.541353532, 5030696.72107384)"
Cambridge Food Mart,"72 Cambridge St N, Ottawa, ON K1R 7A7",NA,45.4127557,-75.7077981,Convenience Stores,NA,NA,convenience,45.4127557,-75.7077981,"c(366806.292132011, 5030618.53357244)"
MacEwen Aylmer,"380 Chemin Vanier, Aylmer, Gatineau, QC",819-682-4749,45.4127014,-75.8089522,NA,NA,NA,convenience,45.4127014,-75.8089522,"c(358888.934920442, 5030539.50978353)"
Kara's Convenience Stores,"475 Elgin St, Ottawa, ON K2P 2E6",NA,45.4126854,-75.6852682,Convenience Stores,NA,NA,convenience,45.4126854,-75.6852682,"c(368569.803491582, 5030628.33385135)"
Chuck's Deli & Convenience,"100 Trainyards Drive, Ottawa, ON K1G 3S5",NA,45.4125374,-75.6466372,"Convenience Stores, Delis",NA,NA,convenience,45.4125374,-75.6466372,"c(371593.6588759, 5030643.23595596)"
Farm Boy,"830 Belfast Rd, Ottawa, ON K1G 0Z4",613-288-0616,45.41367832,-75.64620647,NA,"Ottawa Train Yards
830 Belfast Rd
Ottawa, ON
K1G 0Z4",2021-05-14,grocery,45.412515,-75.6380428,"c(372266.378181212, 5030647.91852895)"
MacEwen St. Laurent & Belfast,"1515 St Laurent Blvd, Ottawa, ON",613-745-7404,45.412291,-75.6302972,NA,NA,NA,convenience,45.412291,-75.6302972,"c(372872.903696629, 5030629.55085866)"
Milo's Pastry,"505 Industrial Avenue, Ottawa, ON K1G 0Z1",NA,NA,NA,"Desserts, Coffee &amp; Tea",NA,NA,bakery,45.4121976,-75.6472274,"c(371547.863601952, 5030604.9845973)"
Supplement King,"515 Industrial Avenue, Ottawa, ON K1G 0Z1",NA,NA,NA,Health Food Store,NA,NA,health store,45.412044,-75.646533,"c(371602.396431717, 5030588.49164544)"
Shoppers,"455 Bank Street , Ottawa",(613) 238-9041,45.4119191,-75.6931575,NA,NA,NA,grocery,45.4119191,-75.6931575,"c(367953.155385241, 5030536.95240805)"
ESSO CIRCLE K,"450 BANK ST, OTTAWA, ON",NA,45.4118113,-75.6937908,NA,NA,NA,convenience,45.4118113,-75.6937908,"c(367903.705841597, 5030524.47578411)"
Oriental Charm,"653 Somerset St W, Ottawa, ON K1R 5K3",NA,45.4117953,-75.705349,NA,NA,NA,grocery,45.4117953,-75.705349,"c(366999.039298291, 5030513.6963223)"
Pioneer,"631 INDUSTRIAL AVE., OTTAWA, ON, K1G0Z1",(613) 247-2744,45.4112607,-75.6407621,NA,NA,NA,convenience,45.4112607,-75.6407621,"c(372055.024454311, 5030506.25301088)"
Petro-Canada,"676 Somerset Street, Ottawa, Ontario, K1R6P4",6132379555,45.4112569,-75.7059129,NA,NA,NA,convenience,45.4112569,-75.7059129,"c(366955.492261404, 5030453.42886699)"
Three Tarts,"464 Bank Street, Ottawa, ON K2P 1Z3",NA,NA,NA,Bakeries,NA,NA,bakery,45.4111324,-75.6933049,"c(367942.494768636, 5030449.41186321)"
Petro-Canada,"790 Wilfrid-Lavigne Blvd., Gatineau, Quebec, J9J2S5",8196845901,45.4110993,-75.8386017,NA,NA,NA,convenience,45.4110993,-75.8386017,"c(356569.706876719, 5030341.96338175)"
Mid-East Food Centre,"1010 Belfast Road, Ottawa, ON",(613) 244-2525,45.41059424,-75.6308899,Grocery,NA,2021-07-06,grocery,45.4107723,-75.6310612,"c(372814.927334432, 5030460.13372925)"
Ping Fat Lee,"719 Somerset St W, Ottawa, ON K1R 6P7",NA,NA,NA,Health Food Store,NA,NA,health store,45.4107482,-75.7079527,"c(366796.387923005, 5030395.32380795)"
Healthy Planet Trainyards,"590 Industrial Avenue, Ottawa, ON",(613) 730-2020,45.41045151,-75.64169855,"Vitamins & Supplements, Health Food Store, Grocery",NA,2021-07-06,health store,45.4107468,-75.6425309,"c(371917.184228129, 5030447.66683356)"
Shiraz Market,"725 Somerset Street W, Ottawa, ON",(613) 563-1207,45.41067033,-75.70851197,Grocery,NA,2021-07-06,grocery,45.4106348,-75.7083867,"c(366762.541214421, 5030382.38746697)"
Kowloon Market,"712 Somerset Street W, Ottawa, ON K1R 6P8",(613) 233-1108,45.41026516,-75.70764022,"Grocery, Imported Food",NA,2021-07-06,grocery,45.4105206,-75.7076798,"c(366817.997872273, 5030370.24129119)"
LOBLAWS,"64 Isabella St, Ottawa, Ontario, K1S 1V4",6132324128,45.410461,-75.685897,Isabella Street,"Ottawa, Ontario, K1S 1V4",2021-05-01,grocery,45.4104617,-75.6858976,"c(368523.04056886, 5030380.71852867)"
Mike's Corner Store,"44 Elm St, Ottawa, ON K1R 6N1",NA,45.4103193,-75.7125998,Convenience Stores,NA,NA,convenience,45.4103193,-75.7125998,"c(366433.109507832, 5030344.09007183)"
Seoul Mart,"22 Pretoria Avenue, Ottawa, ON",(613) 567-9988,45.410265,-75.68504558,Grocery,NA,2021-07-06,grocery,45.41029,-75.6853312,"c(368567.568139213, 5030362.08655665)"
Arum Korean Market (Centertown),"508 Bank St, Ottawa, ON K2P 1Z4",NA,45.410256,-75.6926398,NA,NA,NA,grocery,45.410256,-75.6926398,"c(367995.531548919, 5030352.54104599)"
Little Latin America,"764 Somerset St W, Ottawa, ON K1R 6P9",(613) 235-4970,NA,NA,NA,NA,NA,grocery,45.4101579,-75.7084932,"c(366754.72648522, 5030329.30824024)"
Manphong Supermarket,"775 Somerset St W, Ottawa, ON",(613) 230-9934,45.41019456,-75.70966555,Grocery,NA,2021-07-06,grocery,45.4101418,-75.7096661,"c(366662.93608264, 5030326.61648162)"
Gloucester Fine Foods,"303-1228 Old Innes Rd, Ottawa, ON K1B 3V3",NA,45.410138,-75.617999,NA,NA,NA,grocery,45.410138,-75.617999,"c(373838.123930635, 5030400.77144456)"
Arlington Five,"5 Arlington Avenue, Ottawa, ON K2P 1C1",NA,NA,NA,"Coffee &amp; Tea, Sandwiches",NA,NA,deli meat cheese,45.4101361,-75.6929269,"c(367973.19269512, 5030338.99124752)"
NU Grocery Store,"143 Main St, Ottawa, ON K1S 5V9",NA,45.4100902,-75.6784025,NA,NA,NA,grocery,45.4100902,-75.6784025,"c(369110.133039595, 5030345.39843665)"
Saigon Meats & Vegetables,"777 Somerset Street W, Ottawa, ON K1R 6R3",NA,45.4100018,-75.7100384,"Grocery, Convenience Stores",NA,NA,convenience,45.4100018,-75.7100384,"c(366633.947304821, 5030310.77226716)"
ARYA FOOD MARKET,"508 Gladstone Ave, Ottawa, ON K1R 5P1",NA,NA,NA,NA,NA,NA,grocery,45.4099336,-75.6982053,"c(367560.253530429, 5030312.35638811)"
Mimi's Food Market Express,"549 Gladstone Ave, Ottawa, ON",(613) 216-7355,45.40993513,-75.69936639,Convenience Stores,NA,2021-07-06,grocery,45.4099135,-75.6994313,"c(367464.311034285, 5030309.16701116)"
Arum Restaurant and Market,"512 Bank St, Ottawa, ON",(613) 230-8488,45.40971785,-75.69252116,"Grocery, Korean",NA,2021-07-06,grocery,45.4098726,-75.69262,"c(367997.508973607, 5030309.94991875)"
Hanna's Bakery Pita Perfect,"1228 Old Innes Rd Unit 312, Ottawa, ON K1B 3V3",(613) 745-0992,NA,NA,NA,NA,NA,bakery,45.4098512,-75.6178268,"c(373851.952268552, 5030369.04757929)"
Phuoc Loi,"797 Somerset St W, Ottawa, ON K1R 6R3",(613) 230-7352,NA,NA,NA,NA,NA,grocery,45.4097421,-75.7104985,"c(366598.216400109, 5030281.55865411)"
MacEwen Bank & Catherine,"512a Bank Street, Ottawa, ON",613-235-6102,45.4096706,-75.6924399,NA,NA,NA,convenience,45.4096706,-75.6924399,"c(368011.831587545, 5030287.64344935)"
Preston Food Market,"71 Preston St, Ottawa, ON",(613) 238-2448,45.40964691,-75.71469537,Grocery,NA,2021-07-06,grocery,45.4096406,-75.7148187,"c(366260.163175757, 5030266.96960211)"
Lim Bangkok Grocery,"794 Somerset St W, Ottawa, ON",(613) 594-4673,45.40950875,-75.71019691,Grocery,NA,2021-07-06,grocery,45.4096052,-75.7102294,"c(366619.429530331, 5030266.55190356)"
True Loaf Bread,"573 Gladstone Avenue, Ottawa, ON K2P 0P3",NA,NA,NA,Bakeries,NA,NA,bakery,45.409503,-75.700667,"c(367368.040264463, 5030262.58697376)"
Bagel Bagel,"1616 Michael Street, Ottawa, ON K1B 3T7",NA,NA,NA,"Bakeries, Desserts, Bagels",NA,NA,bakery,45.4094299,-75.6255254,"c(373249.855217398, 5030315.64999957)"
The Red Apron,"564 Gladstone Avenue, Ottawa, ON K1R 5P3",NA,NA,NA,"Bakeries, Cafes, Do-It-Yourself Food",NA,NA,bakery,45.4093044,-75.70011,"c(367411.859012978, 5030240.95019085)"
LITTLE ITALY FINE FOODS,"178 MAIN ST, Ottawa, ON",(613) 233-2124,45.40909201,-75.67835194,"Delis, Desserts, Coffee & Tea",NA,2021-07-06,grocery,45.4092452,-75.678269,"c(369121.541827952, 5030251.60156073)"
Domestic Foods,"595 Gladstone Ave, Ottawa, ON K1R 5P2",(613) 230-5427,45.40921332,-75.7010079,"Grocery, Convenience Stores",NA,2021-07-06,grocery,45.4092318,-75.7010511,"c(367338.274041127, 5030232.15026591)"
Wah Shing Grocery Store,"835 Somerset Street W, Ottawa, ON",(613) 232-6100,45.40922553,-75.71182312,Grocery,NA,2021-07-06,grocery,45.4091919,-75.7118785,"c(366490.795988476, 5030219.35660749)"
Riverbreeze Tuck Shop,"1541 Riverside Dr, Ottawa, ON K1G 4E2",NA,45.409144,-75.662675,Convenience Stores,NA,NA,convenience,45.409144,-75.662675,"c(370342.288529715, 5030252.94135785)"
New Olympia Market Centre,"590 Gladstone Ave, Ottawa, ON K1R 5P3",NA,45.4090052,-75.7008241,NA,NA,NA,grocery,45.4090052,-75.7008241,"c(367356.292755719, 5030207.14502624)"
Hung Phat Grocery,"139 Rochester St, Ottawa, ON K1R 7M2",(613) 237-0065,NA,NA,NA,NA,NA,grocery,45.4088823,-75.7117215,"c(366503.422382504, 5030185.07161821)"
Shoppers,"1559 Alta Vista Dr , Ottawa",(613) 738-1445,45.4087609,-75.6571787,NA,NA,NA,grocery,45.4087609,-75.6571787,"c(370772.961454479, 5030214.86052278)"
Hasty Market,"1565 Alta Vista Drive, Ottawa, ON",(613) 733-5773,45.40848811,-75.65748117,Grocery,NA,2021-07-06,grocery,45.4086185,-75.6573288,"c(370761.377941231, 5030198.91274743)"
Samâ€šÃ„Ã´s Convenience,"1565 Alta Vista Dr, Ottawa, ON K1G 0E9",NA,45.4086185,-75.6573288,NA,NA,NA,grocery,45.4086185,-75.6573288,"c(370761.377941231, 5030198.91274743)"
Lunch,"60 A Lebreton Street, Ottawa, ON K1R 7H3",NA,NA,NA,Delis,NA,NA,deli meat cheese,45.4085651,-75.7087642,"c(366735.254997136, 5030152.09405619)"
Luciano Foods,"114 Preston St, Ottawa, ON",(613) 233-1972,45.4085559,-75.71470522,"Delis, Sandwiches, Grocery",NA,2021-07-06,grocery,45.4085215,-75.714604,"c(366278.182923339, 5030142.76971211)"
MD Tuck Shop,"1551 Riverside Dr, Ottawa, ON K1G 4B5",NA,45.408483,-75.6627191,Convenience Stores,NA,NA,convenience,45.408483,-75.6627191,"c(370339.601053636, 5030179.44949088)"
Art Is In Bakery,"250 City Centre Avenue, Ottawa, ON K1R 1C7",NA,NA,NA,"Bakeries, Sandwiches",NA,NA,bakery,45.4081821,-75.7181931,"c(365997.606872939, 5030102.31631159)"
Main Farmers' Market,"210 Main Street, Ottawa, ON K1S 1C6",NA,NA,NA,Farmers' Market,NA,NA,farmer's market,45.4080462,-75.6775902,"c(369176.037378306, 5030118.90142116)"
Olga's Delights,"588 Bank Street, Ottawa, ON K1S 3T3",NA,NA,NA,"Sandwiches, Delis",NA,NA,deli meat cheese,45.407787,-75.6912697,"c(368105.533201017, 5030079.24191214)"
Seed to Sausage General Store,"729 Gladstone Avenue, Ottawa, ON K1R 7B1",(613) 422-5202,NA,NA,NA,NA,NA,deli meat cheese,45.4077548,-75.7044625,"c(367072.867629139, 5030065.36726923)"
Petro-Canada,"470 Bronson Ave., Ottawa, Ontario, K1R6J9",6133211264,45.4073978,-75.703867,NA,NA,NA,convenience,45.4073978,-75.703867,"c(367119.874566094, 5030026.1555046)"
Tizita Bakeshop,"365A Booth Street, Ottawa, ON K1R 7K1",NA,NA,NA,Bakeries,NA,NA,bakery,45.407313,-75.7090134,"c(366717.116506612, 5030012.75824437)"
Lyndale Corner Food Mart,"60 Lyndale Avenue, Ottawa, ON K1Y 2M8",NA,45.4071673,-75.7308767,Convenience Stores,NA,NA,convenience,45.4071673,-75.7308767,"c(365005.849821778, 5029979.97335888)"
Quickie,"163 BELL STREET NORTH, Ottawa, Ontario, K1R 7E1",613-236-5054,45.4067476,-75.705678,NA,NA,NA,convenience,45.4067476,-75.705678,"c(366978.826207042, 5029952.49854217)"
